genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_000215665.1,PRJNA61803,ASM21566v1,Complete Genome,na,SAMN02603080,2011-06-02,GCA_000215665.1,full,Corynebacterium,Corynebacterium ulcerans BR-AD22 (high G+C Gram-positive bacteria),GCF_000215665.1,,yes,major,ulcerans,BR-AD22,"Center for Biotechnology, Bielefeld University",945712,ncbi
GCF_000306825.1,PRJDA63647,ASM30682v1,Complete Genome,na,SAMD00012381,2012-07-02,GCA_000306825.1,full,Corynebacterium,Corynebacterium ulcerans 0102 (high G+C Gram-positive bacteria),GCF_000306825.1,,yes,major,ulcerans,0102,National Institute of Infectious Diseases,996634,ncbi
GCF_000499805.2,PRJNA222503,ASM49980v2,Complete Genome,na,SAMN02471303,2015-06-26,GCA_000499805.2,full,Corynebacterium,Corynebacterium ulcerans FRC58 (high G+C Gram-positive bacteria),GCF_000499805.2,,yes,major,ulcerans,FRC58,Federal University of Para,1408268,ncbi
GCF_900447245.1,PRJEB6403,45753_G01,Contig,na,SAMEA3923577,2018-08-01,GCA_900447245.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_900447245.1,,yes,major,ulcerans,NCTC8666,SC,65058,ncbi
GCF_016019795.1,PRJNA681547,4724,Contig,na,SAMN16955829,2020-12-14,GCA_016019795.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_016019795.1,,yes,major,ulcerans,4724,University of Zurich,65058,ncbi
GCF_030232465.1,PRJNA804245,ASM3023246v1,Scaffold,na,SAMN35346685,2023-06-07,GCA_030232465.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_030232465.1,,yes,major,ulcerans,MSK011,Duke University,65058,ncbi
GCF_024341765.1,PRJDB12502,ASM2434176v1,Contig,na,SAMD00414083,2022-07-09,GCA_024341765.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_024341765.1,,yes,major,ulcerans,12109B-1,Osaka Institute of Public Health,65058,ncbi
GCF_024341785.1,PRJDB12502,ASM2434178v1,Scaffold,na,SAMD00414082,2022-07-09,GCA_024341785.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_024341785.1,,yes,major,ulcerans,11031B-1,Osaka Institute of Public Health,65058,ncbi
GCF_024341845.1,PRJDB12502,ASM2434184v1,Scaffold,na,SAMD00414079,2022-07-09,GCA_024341845.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_024341845.1,,yes,major,ulcerans,11021B-1,Osaka Institute of Public Health,65058,ncbi
GCF_024341825.1,PRJDB12502,ASM2434182v1,Contig,na,SAMD00414080,2022-07-09,GCA_024341825.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_024341825.1,,yes,major,ulcerans,11022B-1,Osaka Institute of Public Health,65058,ncbi
GCF_024341805.1,PRJDB12502,ASM2434180v1,Scaffold,na,SAMD00414081,2022-07-09,GCA_024341805.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_024341805.1,,yes,major,ulcerans,11030B-1,Osaka Institute of Public Health,65058,ncbi
GCF_016765755.1,PRJNA681547,ASM1676575v1,Contig,na,SAMN17389933,2021-01-27,GCA_016765755.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_016765755.1,,yes,major,ulcerans,20-SIC-1,University of Zurich,65058,ncbi
GCF_013135455.1,PRJNA623255,ASM1313545v1,Contig,na,SAMN14543170,2020-05-20,GCA_013135455.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_013135455.1,,yes,major,ulcerans,04-15,AGES,65058,ncbi
GCF_002866525.1,PRJNA353933,ASM286652v1,Contig,na,SAMN06029387,2018-01-08,GCA_002866525.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_002866525.1,,yes,major,ulcerans,2590,Northumbria University,65058,ncbi
GCF_013135435.1,PRJNA623255,ASM1313543v1,Contig,na,SAMN14543172,2020-05-20,GCA_013135435.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_013135435.1,,yes,major,ulcerans,06-19,AGES,65058,ncbi
GCF_016019835.1,PRJNA681547,4290,Contig,na,SAMN16955828,2020-12-14,GCA_016019835.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_016019835.1,,yes,major,ulcerans,4290,University of Zurich,65058,ncbi
GCF_016019855.1,PRJNA681547,4243,Contig,na,SAMN16955827,2020-12-14,GCA_016019855.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_016019855.1,,yes,major,ulcerans,4243,University of Zurich,65058,ncbi
GCF_013135495.1,PRJNA623255,ASM1313549v1,Contig,na,SAMN14543167,2020-05-20,GCA_013135495.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_013135495.1,,yes,major,ulcerans,02-13,AGES,65058,ncbi
GCF_002866485.1,PRJNA353933,ASM286648v1,Contig,na,SAMN06029388,2018-01-08,GCA_002866485.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_002866485.1,,yes,major,ulcerans,BR-AD 2649,Northumbria University,65058,ncbi
GCF_013135535.1,PRJNA623255,ASM1313553v1,Contig,na,SAMN14543171,2020-05-20,GCA_013135535.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_013135535.1,,yes,major,ulcerans,06-16,AGES,65058,ncbi
GCF_001302345.1,PRJNA295096,ASM130234v1,Contig,na,SAMN04041014,2015-09-28,GCA_001302345.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_001302345.1,,yes,major,ulcerans,04-7514,Federal University of Minas Gerais,65058,ncbi
GCF_001876325.1,PRJNA341832,ASM187632v1,Contig,na,SAMN05729438,2016-11-10,GCA_001876325.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_001876325.1,,yes,major,ulcerans,KZN-2016-48390,National Institute for Communicable Diseases,65058,ncbi
GCF_002872395.1,PRJNA312301,S71,Contig,na,SAMN04497012,2018-01-10,GCA_002872395.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_002872395.1,,yes,major,ulcerans,4940,Northumbria University,65058,ncbi
GCF_001298275.1,PRJNA290981,ASM129827v1,Contig,na,SAMN03938367,2015-09-24,GCA_001298275.1,full,Corynebacterium,Corynebacterium ulcerans (high G+C Gram-positive bacteria),GCF_001298275.1,,yes,major,ulcerans,04-3911,Federal University of Minas Gerais,65058,ncbi
GCF_000498915.1,PRJNA179437,Culc1.0,Contig,na,SAMN02470561,2013-11-25,GCA_000498915.1,full,Corynebacterium,Corynebacterium ulcerans NCTC 12077 (high G+C Gram-positive bacteria),GCF_000498915.1,,yes,major,ulcerans,NCTC 12077,Moredun Research Institute,1258583,ncbi
