genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_024520595.1,PRJNA674484,ASM2452059v1,Scaffold,na,SAMN27177285,2022-08-03,GCA_024520595.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_024520595.1,,yes,major,putida,T84-2,City University of Hong Kong,303,ncbi
GCF_024520615.1,PRJNA674484,ASM2452061v1,Scaffold,na,SAMN27177284,2022-08-03,GCA_024520615.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_024520615.1,,yes,major,putida,T831,City University of Hong Kong,303,ncbi
GCF_024520625.1,PRJNA674484,ASM2452062v1,Scaffold,na,SAMN27177283,2022-08-03,GCA_024520625.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_024520625.1,,yes,major,putida,T113-2,City University of Hong Kong,303,ncbi
GCF_024520645.1,PRJNA674484,ASM2452064v1,Scaffold,na,SAMN27177282,2022-08-03,GCA_024520645.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_024520645.1,,yes,major,putida,T1006,City University of Hong Kong,303,ncbi
GCF_024125675.1,PRJNA852412,ASM2412567v1,Complete Genome,na,SAMN29335958,2022-07-03,GCA_024125675.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_024125675.1,,yes,major,putida,PCL1760,Laboratory of Molecular Genetics and Microbiology Methods,303,ncbi
GCF_022354785.1,PRJNA695031,ASM2235478v1,Complete Genome,na,SAMN17598826,2022-02-22,GCA_022354785.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_022354785.1,,yes,major,putida,LWPZF,Changzhi University,303,ncbi
GCF_022097175.1,PRJNA803207,ASM2209717v1,Scaffold,na,SAMN25638037,2022-02-08,GCA_022097175.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_022097175.1,,yes,major,putida,KB2,University of Silesia in Katowice,303,ncbi
GCF_021460775.1,PRJNA769286,ASM2146077v1,Contig,na,SAMN22108544,2022-01-13,GCA_021460775.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_021460775.1,,yes,major,putida,MIN-156,Cardiff University,303,ncbi
GCF_021282425.1,PRJNA788750,ASM2128242v1,Contig,na,SAMN23773747,2021-12-25,GCA_021282425.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021282425.1,,yes,major,alloputida,NMI5033_13,National Medicines Institute,1940621,ncbi
GCF_021282505.1,PRJNA788750,ASM2128250v1,Contig,na,SAMN23773718,2021-12-25,GCA_021282505.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021282505.1,,yes,major,alloputida,NMI9276_10,National Medicines Institute,1940621,ncbi
GCF_021282585.1,PRJNA788750,ASM2128258v1,Contig,na,SAMN23773708,2021-12-25,GCA_021282585.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021282585.1,,yes,major,alloputida,NMI2441_06,National Medicines Institute,1940621,ncbi
GCF_021282605.1,PRJNA788750,ASM2128260v1,Contig,na,SAMN23773710,2021-12-25,GCA_021282605.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021282605.1,,yes,major,alloputida,NMI891_07,National Medicines Institute,1940621,ncbi
GCF_021282685.1,PRJNA788750,ASM2128268v1,Contig,na,SAMN23773724,2021-12-25,GCA_021282685.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021282685.1,,yes,major,alloputida,NMI579_11,National Medicines Institute,1940621,ncbi
GCF_021282705.1,PRJNA788750,ASM2128270v1,Contig,na,SAMN23773723,2021-12-25,GCA_021282705.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021282705.1,,yes,major,alloputida,NMI1537_10,National Medicines Institute,1940621,ncbi
GCF_021282805.1,PRJNA788750,ASM2128280v1,Contig,na,SAMN23773721,2021-12-25,GCA_021282805.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021282805.1,,yes,major,alloputida,NMI5075_10,National Medicines Institute,1940621,ncbi
GCF_021282945.1,PRJNA788750,ASM2128294v1,Contig,na,SAMN23773736,2021-12-25,GCA_021282945.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021282945.1,,yes,major,alloputida,NMI6396_12,National Medicines Institute,1940621,ncbi
GCF_021283195.1,PRJNA788750,ASM2128319v1,Contig,na,SAMN23773750,2021-12-25,GCA_021283195.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021283195.1,,yes,major,alloputida,NMI733_14,National Medicines Institute,1940621,ncbi
GCF_021283435.1,PRJNA788750,ASM2128343v1,Contig,na,SAMN23773754,2021-12-25,GCA_021283435.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021283435.1,,yes,major,alloputida,NMI3760_14,National Medicines Institute,1940621,ncbi
GCF_021283485.1,PRJNA788750,ASM2128348v1,Contig,na,SAMN23773751,2021-12-25,GCA_021283485.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021283485.1,,yes,major,alloputida,NMI1498_14,National Medicines Institute,1940621,ncbi
GCF_021283515.1,PRJNA788750,ASM2128351v1,Contig,na,SAMN23773758,2021-12-25,GCA_021283515.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021283515.1,,yes,major,alloputida,NMI4481_15,National Medicines Institute,1940621,ncbi
GCF_021284645.1,PRJNA788750,ASM2128464v1,Contig,na,SAMN23773707,2021-12-25,GCA_021284645.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021284645.1,,yes,major,alloputida,NMI3088_05,National Medicines Institute,1940621,ncbi
GCF_021284705.1,PRJNA788750,ASM2128470v1,Contig,na,SAMN23773706,2021-12-25,GCA_021284705.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021284705.1,,yes,major,alloputida,NMI2153_05,National Medicines Institute,1940621,ncbi
GCF_021284725.1,PRJNA788750,ASM2128472v1,Contig,na,SAMN23773705,2021-12-25,GCA_021284725.1,full,Pseudomonas,Pseudomonas alloputida (g-proteobacteria),GCF_021284725.1,,yes,major,alloputida,NMI2596_03,National Medicines Institute,1940621,ncbi
GCF_019355435.1,PRJNA625743,ASM1935543v1,Complete Genome,na,SAMN14832300,2021-07-27,GCA_019355435.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_019355435.1,,yes,major,putida,A0_F0_I1,"University of California, San Diego",303,ncbi
GCF_018141045.1,PRJNA597651,ASM1814104v1,Complete Genome,na,SAMN13679424,2021-04-27,GCA_018141045.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_018141045.1,,yes,major,putida,YC-AE1,Graduate School of Chinese Academy of Agricultural Sciences,303,ncbi
GCF_014217705.1,PRJNA594810,ASM1421770v1,Complete Genome,na,SAMN13531195,2020-08-17,GCA_014217705.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_014217705.1,,yes,major,putida,MX-2,Nanjing Agricultural University,303,ncbi
GCF_014076515.1,PRJNA563305,ASM1407651v1,Complete Genome,na,SAMN12671335,2020-08-05,GCA_014076515.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_014076515.1,,yes,major,putida,T25-27,Research Center for Eco-Environmental Sciences,303,ncbi
GCF_013425825.1,PRJNA645807,ASM1342582v1,Complete Genome,na,SAMN15517094,2020-07-20,GCA_013425825.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_013425825.1,,yes,major,putida,BS3701,IBPM RAS,303,ncbi
GCF_013376655.1,PRJNA544991,ASM1337665v1,Scaffold,na,SAMN11867827,2020-06-29,GCA_013376655.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_013376655.1,,yes,major,putida,TT321,Insititute of Biotechnology,303,ncbi
GCF_013376675.1,PRJNA544994,ASM1337667v1,Scaffold,na,SAMN11867829,2020-06-29,GCA_013376675.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_013376675.1,,yes,major,putida,TT322,Insititute of Biotechnology,303,ncbi
GCF_013305625.2,PRJNA579254,ASM1330562v2,Complete Genome,na,SAMN13107355,2020-06-09,GCA_013305625.2,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_013305625.2,,yes,major,putida,NY5709,Beijing Institute of Microbiology and Epidemiology,303,ncbi
GCF_011750655.1,PRJNA594251,ASM1175065v1,Contig,na,SAMN13509829,2020-03-25,GCA_011750655.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_011750655.1,,yes,major,putida,PaW85-2019,University of Tartu,303,ncbi
GCF_011750675.1,PRJNA594251,ASM1175067v1,Contig,na,SAMN13509269,2020-03-25,GCA_011750675.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_011750675.1,,yes,major,putida,PaW85-d13TA,University of Tartu,303,ncbi
GCF_009905395.1,PRJNA593853,ASM990539v1,Contig,na,SAMN13494100,2020-01-19,GCA_009905395.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_009905395.1,,yes,major,putida,ODNR4SY,University of Toledo,303,ncbi
GCF_007049805.1,PRJNA513496,ASM704980v1,Scaffold,na,SAMN10699558,2019-07-16,GCA_007049805.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_007049805.1,,yes,major,putida,FF4,Universidad Tecnologica Metropolitana (UTEM),303,ncbi
GCF_901482375.1,PRJEB6403,43295_G02,Contig,na,SAMEA3711445,2019-06-02,GCA_901482375.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_901482375.1,,yes,major,putida,NCTC13185,SC,303,ncbi
GCF_004614155.1,PRJNA529186,ASM461415v1,Contig,na,SAMN11258240,2019-04-03,GCA_004614155.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_004614155.1,,yes,major,putida,OR45a,University of Silesia in Katowice,303,ncbi
GCF_004614175.1,PRJNA529186,ASM461417v1,Contig,na,SAMN11258192,2019-04-03,GCA_004614175.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_004614175.1,,yes,major,putida,KB3,University of Silesia in Katowice,303,ncbi
GCF_900636645.1,PRJEB6403,43295_H02,Complete Genome,na,SAMEA3711446,2018-12-20,GCA_900636645.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_900636645.1,,yes,major,putida,NCTC13186,SC,303,ncbi
GCF_003671955.1,PRJNA395632,ASM367195v1,Complete Genome,na,SAMN07411804,2018-10-22,GCA_003671955.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_003671955.1,,yes,major,putida,B4,Southwest University,303,ncbi
GCF_003586135.1,PRJNA396836,ASM358613v1,Scaffold,na,SAMN07439635,2018-09-20,GCA_003586135.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_003586135.1,,yes,major,putida,LD6,China Academy of Chinese Medical Sciences,303,ncbi
GCF_003053385.1,PRJNA449109,ASM305338v1,Contig,na,SAMN08887231,2018-04-17,GCA_003053385.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_003053385.1,,yes,major,putida,KCJK7916,University of Florida,303,ncbi
GCF_002906755.1,PRJNA340197,ASM290675v1,Contig,na,SAMN05687758,2018-01-30,GCA_002906755.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_002906755.1,,yes,major,putida,KT-90,The University of Tokyo,303,ncbi
GCF_002906795.1,PRJNA340197,ASM290679v1,Contig,na,SAMN05687760,2018-01-30,GCA_002906795.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_002906795.1,,yes,major,putida,KH-20-11,The University of Tokyo,303,ncbi
GCF_002906815.1,PRJNA340197,ASM290681v1,Contig,na,SAMN05687759,2018-01-30,GCA_002906815.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_002906815.1,,yes,major,putida,KH-18-2,The University of Tokyo,303,ncbi
GCF_002891885.1,PRJNA386862,ASM289188v1,Scaffold,na,SAMN07136285,2018-01-18,GCA_002891885.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_002891885.1,,yes,major,putida,DPA1,University of Thessaly,303,ncbi
GCF_002835905.1,PRJNA421382,ASM283590v1,Contig,na,SAMN08142019,2017-12-12,GCA_002835905.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_002835905.1,,yes,major,monteilii,CY06,Ocean University of China,76759,ncbi
GCF_002810225.1,PRJNA413030,ASM281022v1,Contig,na,SAMN07735254,2017-12-05,GCA_002810225.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_002810225.1,,yes,major,putida,CA-3,University College Cork,303,ncbi
GCF_002554535.1,PRJNA231221,ASM255453v1,Contig,na,SAMN07312453,2017-10-16,GCA_002554535.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_002554535.1,,yes,major,putida,FDAARGOS_409,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,303,ncbi
GCF_002165665.1,PRJNA387110,ASM216566v1,Contig,na,SAMN07139229,2017-06-02,GCA_002165665.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_002165665.1,,yes,major,putida,UV4/95,Queens University Belfast,303,ncbi
GCF_002165695.1,PRJNA387110,ASM216569v1,Contig,na,SAMN07139228,2017-06-02,GCA_002165695.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_002165695.1,,yes,major,putida,UV4,Queens University Belfast,303,ncbi
GCF_002094775.1,PRJNA381373,ASM209477v1,Scaffold,na,SAMN06675398,2017-04-17,GCA_002094775.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_002094775.1,,yes,major,putida,DZ-F23,Beijing Advanced Innovation Center for Food Nutrition and Human Health,303,ncbi
GCF_900167985.1,PRJEB19718,IMG-taxon 2667527229 annotated assembly,Chromosome,na,SAMN05216307,2017-03-08,GCA_900167985.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_900167985.1,,yes,major,putida,KT2440,DOE - JOINT GENOME INSTITUTE,303,ncbi
GCF_900156185.1,PRJEB18870,IMG-taxon 2681812805 annotated assembly,Chromosome,na,SAMN05216501,2017-01-14,GCA_900156185.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_900156185.1,,yes,major,putida,N1R,DOE - JOINT GENOME INSTITUTE,303,ncbi
GCF_001767335.1,PRJNA84349,ASM176733v1,Complete Genome,na,SAMN05290347,2016-10-18,GCA_001767335.1,full,Pseudomonas,Pseudomonas putida JB (g-proteobacteria),GCF_001767335.1,,yes,major,putida,JB,Institute of Molecular Genetics of the ASCR,1150601,ncbi
GCF_900095365.1,PRJEB15108,ASM90009536v1,Contig,na,SAMEA4383250,2016-10-10,GCA_900095365.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_900095365.1,,yes,major,putida,Pseudomonas putida FW305-E2,OAK RIDGE NATIONAL LABORATORY,303,ncbi
GCF_000271965.2,PRJNA167271,ASM27196v2,Complete Genome,na,SAMN02470955,2016-06-02,GCA_000271965.2,full,Pseudomonas,Pseudomonas putida SJTE-1 (g-proteobacteria),GCF_000271965.2,,yes,major,putida,SJTE-1,Shanghai Jiao Tong University,1193499,ncbi
GCF_000226035.2,PRJNA72885,ASM22603v3,Complete Genome,na,SAMN02470956,2016-05-06,GCA_000226035.3,full,Pseudomonas,Pseudomonas putida B6-2 (g-proteobacteria),GCF_000226035.2,,yes,major,putida,B6-2,"State Key Laboratory of Microbial Metabolism and School of Life Sciences and Biotechnology, Shanghai Jiao Tong University",1081940,ncbi
GCF_000007565.2,PRJNA267,ASM756v2,Complete Genome,na,SAMN02603999,2016-02-26,GCA_000007565.2,full,Pseudomonas,Pseudomonas putida KT2440 (g-proteobacteria),GCF_000007565.2,,yes,major,putida,KT2440,TIGR,160488,ncbi
GCF_001293025.1,PRJNA289292,ASM129302v1,Contig,na,SAMN03852107,2015-09-17,GCA_001293025.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_001293025.1,,yes,major,putida,IOFA1,85303,303,ncbi
GCF_001282125.1,PRJNA289510,ASM128212v1,Contig,na,SAMN04014707,2015-09-14,GCA_001282125.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_001282125.1,,yes,major,putida,PCL1760,"Indstitute of Fundamental Medicine and Biology, Kazan Federal University",303,ncbi
GCF_001183585.1,PRJNA284264,ASM118358v1,Scaffold,na,SAMN03700748,2015-07-21,GCA_001183585.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_001183585.1,,yes,major,putida,JLR11,"Estacion Experimental del Zaidin, CSIC",303,ncbi
GCF_001077495.1,PRJNA287355,ASM107749v1,Scaffold,na,SAMN03839260,2015-07-13,GCA_001077495.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_001077495.1,,yes,major,putida,H,universidad andres bello,303,ncbi
GCF_000495455.2,PRJNA222630,ASM49545v2,Complete Genome,na,SAMN02470872,2014-12-18,GCA_000495455.2,full,Pseudomonas,Pseudomonas putida S12 (g-proteobacteria),GCF_000495455.2,,yes,major,putida,S12,RWTH Aachen University,1215087,ncbi
GCF_000799625.1,PRJNA247591,ASM79962v1,Scaffold,na,SAMN02787146,2014-12-09,GCA_000799625.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_000799625.1,,yes,major,putida,PD1,DOE Joint Genome Institute,303,ncbi
GCF_000787655.1,PRJDB2892,ASM78765v1,Contig,na,SAMD00020208,2014-09-26,GCA_000787655.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_000787655.1,,yes,major,putida,YDK221,National Institute of Technology and Evaluation,303,ncbi
GCF_000294445.2,PRJNA167222,ASM29444v2,Contig,na,SAMN02471870,2013-03-27,GCA_000294445.2,full,Pseudomonas,Pseudomonas putida LS46 (g-proteobacteria),GCF_000294445.2,,yes,major,putida,LS46,"University of Manitoba,",1193146,ncbi
