genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_003433375.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,WiKim33,GCF_003433375.1,4,1970060,492515.0,1894793,1894793,1894793,1823474.85,18944,1894793,96.17945646325492,ASM343337v1,1245,,GCF_003433375.1,GCA_003433375.1,yes,SAMN07156024,world institute of kimchi,2017-08-03,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,4,0.376392089581028,1970060,3.0,0.0,3.0,3.0
GCF_018336555.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,wikim19,GCF_018336555.1,1,1799572,1799572.0,1799572,1799572,1799572,1799572.0,1799572,1799572,100.0,ASM1833655v1,1245,,GCF_018336555.1,GCA_018336555.1,yes,SAMN13876106,WIKIM,2021-05-11,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,1,0.3802365229065578,1799572,2.0,0.0,2.0,2.0
GCF_900461615.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,NCTC12954,GCF_900461615.1,2,2081645,1040822.5,2038378,2038378,2038378,1996909.61,43267,2038378,97.92149958326227,51765_D01,1245,,GCF_900461615.1,GCA_900461615.1,yes,SAMEA4521462,SC,2018-08-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,2,0.3766982362506575,2081645,4.0,0.0,4.0,4.0
GCF_900452955.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,NCTC10817,GCF_900452955.1,3,1973251,657750.3,1926819,1926819,1926819,1882116.15,13778,1926819,97.64692884990303,49923_C01,1245,,GCF_900452955.1,GCA_900452955.1,yes,SAMEA4362418,SC,2018-08-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,3,0.3779083350268161,1973251,3.0,0.0,3.0,3.0
GCF_018257055.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,Dm-2019-12,GCF_018257055.1,10,2110548,211054.8,1544739,256079,119118,1175097.949,1172,1544739,73.19137020337845,ASM1825705v1,1245,,GCF_018257055.1,GCA_018257055.1,yes,SAMN17146152,Cornell University,2021-05-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,10,0.3740369799691833,2110548,5.0,1.0,5.0,5.0
GCF_900290445.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,CECT 9217,GCF_900290445.1,13,2022188,155552.9,1483682,252808,119935,1134568.62,559,1483682,73.37013175827371,Le_mesenteroides_CECT_9217_Spades_Prokka,1245,,GCF_900290445.1,GCA_900290445.1,yes,SAMEA104569583,UVEG,2018-03-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,13,0.376747364735623,2022188,3.0,0.0,3.0,3.0
GCF_008690745.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,WC0331,GCF_008690745.1,10,2018130,201813.0,552397,252457,119659,615516.771,433,920607,27.371725310064267,ASM869074v1,1245,,GCF_008690745.1,GCA_008690745.1,yes,SAMN11618762,Nanyang Technological University,2019-09-23,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,10,0.3758588396188551,2018130,2.0,0.0,2.0,2.0
GCF_900290155.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,CECT 9268,GCF_900290155.1,26,2075569,79829.6,360722,253110,118902,489575.813,561,849084,17.379427039043268,Le_mesenteroides_CECT_9268_Spades_Prokka,1245,,GCF_900290155.1,GCA_900290155.1,yes,SAMEA104569777,UVEG,2018-03-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,26,0.3766249158664443,2075569,3.0,0.0,3.0,3.0
GCF_900312985.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,CECT 9266,GCF_900312985.1,44,2106132,47866.6,287312,253110,35762,462151.503,521,851470,13.64169007450625,Le_mesenteroides_CECT_9266_Spades_Prokka,1245,,GCF_900312985.1,GCA_900312985.1,yes,SAMEA104569776,UVEG,2018-03-17,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,44,0.3768880582983402,2106132,3.0,0.0,3.0,3.0
GCF_004745755.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,B5,GCF_004745755.1,26,2126822,81800.8,275124,119564,30072,443845.163,1223,862274,12.935920354406717,ASM474575v1,1245,,GCF_004745755.1,GCA_004745755.1,yes,SAMN10484942,Shanghai ocean university,2019-04-08,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,26,0.374611509566856,2126822,3.0,0.0,3.0,3.0
GCF_018991785.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,1.2.47,GCF_018991785.1,33,2074914,62876.2,253442,172074,115464,353245.701,314,691506,12.214578531929517,ASM1899178v1,1245,,GCF_018991785.1,GCA_018991785.1,yes,SAMN19608125,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,33,0.3754835140155206,2074914,3.0,0.0,3.0,3.0
GCF_014060975.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,SG315,GCF_014060975.1,23,2099741,91293.1,363198,178999,86616,370684.901,1674,693274,17.297276187872693,ASM1406097v1,1245,,GCF_014060975.1,GCA_014060975.1,yes,SAMN15636640,Gachon University,2020-08-04,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,23,0.3745466702798107,2099741,3.0,0.0,3.0,3.0
GCF_008689715.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,WC0332,GCF_008689715.1,39,1855300,47571.8,149193,75918,39906,131731.576,231,253750,8.04144882229289,ASM868971v1,1245,,GCF_008689715.1,GCA_008689715.1,yes,SAMN11618765,Nanyang Technological University,2019-09-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,39,0.3768565730609605,1855300,2.0,1.0,2.0,2.0
GCF_008689685.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,WC0333,GCF_008689685.1,35,2088594,59674.1,148068,101539,29672,340429.332,255,744781,7.089362508941422,ASM868968v1,1245,,GCF_008689685.1,GCA_008689685.1,yes,SAMN11618766,Nanyang Technological University,2019-09-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,35,0.3753127702176679,2088594,3.0,0.0,3.0,3.0
GCF_001541125.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,GL1,GCF_001541125.1,11,1815975,165088.6,446287,242731,88812,432961.779,4178,702867,24.575613651068984,ASM154112v1,1245,,GCF_001541125.1,GCA_001541125.1,yes,SAMN04231183,University of Wuerzburg,2016-01-26,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,11,0.3672539544872589,1815975,3.0,1.0,3.0,3.0
GCF_009497095.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,M11,GCF_009497095.1,79,1979386,25055.5,146379,77167,32976,168362.169,230,409348,7.395172038197703,ASM949709v1,1245,,GCF_009497095.1,GCA_009497095.1,yes,SAMN13018494,Universidad de La Sabana,2019-11-03,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,79,0.3781096764350157,1979386,4.0,1.0,4.0,4.0
GCF_008690805.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,WC0330,GCF_008690805.1,41,1765686,43065.5,122069,53331,23843,131818.928,213,222440,6.91340362895781,ASM869080v1,1245,,GCF_008690805.1,GCA_008690805.1,yes,SAMN11618760,Nanyang Technological University,2019-09-23,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,41,0.3789637568627717,1765686,4.0,2.0,4.0,4.0
GCF_005864365.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,FAM 18356,GCF_005864365.1,40,1871533,46788.3,96446,63680,25466,158683.092,255,383178,5.153315490563084,ASM586436v1,1245,,GCF_005864365.1,GCA_005864365.1,yes,SAMN11653949,Agroscope,2019-05-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,40,0.3778138029091659,1871533,2.0,0.0,2.0,2.0
GCF_000787735.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,Wikim17,GCF_000787735.1,41,1859317,45349.2,93695,47543,26785,119654.436,577,287544,5.039216013191941,ASM78773v1,1245,,GCF_000787735.1,GCA_000787735.1,yes,SAMD00022975,World Institute of Kimchi,2014-11-19,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,41,0.3776295274017287,1859317,3.0,1.0,3.0,3.0
GCF_006406185.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,TR154,GCF_006406185.1,43,1859949,43254.6,88022,53538,33916,166689.72,233,462842,4.732495353367216,ASM640618v1,1245,,GCF_006406185.1,GCA_006406185.1,yes,SAMN09099487,Cork Institute of Technology,2019-06-24,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,43,0.3779824070444942,1859949,2.0,0.0,2.0,2.0
GCF_019927105.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,INF82b,GCF_019927105.1,184,2244258,12197.1,82601,31742,9250,92096.458,221,177735,3.6805483148550655,ASM1992710v1,1245,,GCF_019927105.1,GCA_019927105.1,yes,SAMN18142796,University of Donja Gorica,2021-09-10,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,184,0.3779957562811405,2244258,3.0,0.0,3.0,3.0
GCF_004368765.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,AtHG50,GCF_004368765.1,60,2032848,33880.8,92823,66949,18361,102728.957,1055,211487,4.566155462680928,ASM436876v1,1245,,GCF_004368765.1,GCA_004368765.1,yes,SAMN08777814,DOE Joint Genome Institute,2019-03-22,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,60,0.3772962858019881,2032848,3.0,0.0,3.0,3.0
GCF_019926925.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,INF166,GCF_019926925.1,112,2030920,18133.2,76007,50318,12231,142518.786,204,358051,3.7424910877828768,ASM1992692v1,1245,,GCF_019926925.1,GCA_019926925.1,yes,SAMN18142805,University of Donja Gorica,2021-09-10,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,112,0.3783905816083351,2030920,2.0,1.0,2.0,2.0
GCF_001570665.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,213M0,GCF_001570665.1,58,2032849,35049.1,74737,37408,20420,102546.598,539,240416,3.676465886054498,ASM157066v1,1245,,GCF_001570665.1,GCA_001570665.1,yes,SAMD00042708,Kyushu University,2015-11-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,58,0.3772090302821311,2032849,4.0,2.0,4.0,4.0
GCF_001515385.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,406,GCF_001515385.1,69,2004312,29048.0,66337,29562,16221,86729.878,511,208225,3.309714256063926,ASM151538v1,1245,,GCF_001515385.1,GCA_001515385.1,yes,SAMD00042709,Kyushu University,2015-11-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,69,0.37709248859459,2004312,4.0,2.0,4.0,4.0
GCF_019926965.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,INF157,GCF_019926965.1,91,1987213,21837.5,65681,33733,9966,75070.695,1135,185467,3.3051816790651025,ASM1992696v1,1245,,GCF_019926965.1,GCA_019926965.1,yes,SAMN18142804,University of Donja Gorica,2021-09-10,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,91,0.3760256198001925,1987213,2.0,1.0,2.0,2.0
GCF_902374135.1,custom,Leuconostoc mesenteroides (firmicutes),Leuconostoc,mesenteroides,MGYG-HGUT-01341,GCF_902374135.1,29,1735074,59830.1,513909,128300,76219,377335.074,556,543364,29.618851991327173,MGYG-HGUT-01341,1245,,GCF_902374135.1,GCA_902374135.1,yes,SAMEA5850844,EMG,2019-08-22,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,29,0.3579368949105341,1735074,3.0,0.0,3.0,3.0
GCF_000512955.1,custom,Leuconostoc mesenteroides KFRI-MG (firmicutes),Leuconostoc,mesenteroides,KFRI-MG,GCF_000512955.1,1,1896413,1896413.0,1896413,1896413,1896413,1896413.0,1896413,1896413,100.0,ASM51295v1,427140,,GCF_000512955.1,GCA_000512955.1,yes,SAMN02641526,Macrogen,2014-01-03,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,1,0.3766468590966208,1896413,3.0,0.0,3.0,3.0
GCF_000756355.1,custom,Leuconostoc mesenteroides P45 (firmicutes),Leuconostoc,mesenteroides,P45,GCF_000756355.1,6,1874188,312364.7,1332498,237909,120700,993153.192,19984,1332498,71.0973498923267,ASM75635v1,1429888,,GCF_000756355.1,GCA_000756355.1,yes,SAMN03032191,"Instituto de Biotecnologia, Universidad Nacional Autonoma de Mexico",2014-09-19,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,6,0.3753524192877128,1874188,3.0,0.0,3.0,3.0
GCF_001184265.1,custom,Leuconostoc mesenteroides subsp. cremoris (firmicutes),Leuconostoc,mesenteroides,LbT16,GCF_001184265.1,65,1906364,29328.7,75366,49968,18129,132562.229,374,382195,3.953389803835994,ASM118426v1,33965,,GCF_001184265.1,GCA_001184265.1,yes,SAMN03463677,University of Verona,2015-07-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,65,0.378001263137575,1906364,2.0,1.0,2.0,2.0
GCF_000160595.1,custom,Leuconostoc mesenteroides subsp. cremoris ATCC 19254 (firmicutes),Leuconostoc,mesenteroides,ATCC 19254,GCF_000160595.1,29,1735074,59830.1,513909,128300,76219,377335.074,556,543364,29.618851991327173,ASM16059v1,586220,,GCF_000160595.1,GCA_000160595.1,yes,SAMN00139187,Baylor College of Medicine,2009-07-07,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,29,0.3579368949105341,1735074,3.0,0.0,3.0,3.0
GCF_001047695.1,custom,Leuconostoc mesenteroides subsp. dextranicum (firmicutes),Leuconostoc,mesenteroides,DSM 20484,GCF_001047695.1,2,1854727,927363.5,1818633,1818633,1818633,1783943.818,36094,1818633,98.05394540544242,ASM104769v1,33966,,GCF_001047695.1,GCA_001047695.1,yes,SAMN03105774,"Shin's Lab., Kyungpook National University",2015-07-08,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,2,0.3804031536716724,1854727,2.0,0.0,2.0,2.0
GCF_007990145.1,custom,Leuconostoc mesenteroides subsp. dextranicum (firmicutes),Leuconostoc,mesenteroides,NBRC 100495,GCF_007990145.1,60,1717684,28628.1,66974,44361,16750,85102.22,513,241444,3.899087375792055,ASM799014v1,33966,,GCF_007990145.1,GCA_007990145.1,yes,SAMD00166257,National Institute of Technology and Evaluation,2019-08-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,60,0.3787850384587619,1717684,2.0,1.0,2.0,2.0
GCF_001184245.1,custom,Leuconostoc mesenteroides subsp. dextranicum (firmicutes),Leuconostoc,mesenteroides,LbE15,GCF_001184245.1,63,2007923,31871.8,76771,44980,17423,110792.739,390,259998,3.8234035866913225,ASM118424v1,33966,,GCF_001184245.1,GCA_001184245.1,yes,SAMN03463642,University of Verona,2015-07-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,63,0.3757260612085224,2007923,2.0,0.0,2.0,2.0
GCF_001886915.1,custom,Leuconostoc mesenteroides subsp. jonggajibkimchii (firmicutes),Leuconostoc,mesenteroides,DRC1506,GCF_001886915.1,4,1983917,495979.2,1893478,1893478,1893478,1808734.602,20026,1893478,95.4413919533932,ASM188691v1,2026657,,GCF_001886915.1,GCA_001886915.1,yes,SAMN04198570,Chung-Ang University,2016-11-28,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,4,0.3767728186209403,1983917,3.0,0.0,3.0,3.0
GCF_002117185.1,custom,Leuconostoc mesenteroides subsp. mesenteroides (firmicutes),Leuconostoc,mesenteroides,BD1710,GCF_002117185.1,1,2124039,2124039.0,2124039,2124039,2124039,2124039.0,2124039,2124039,100.0,ASM211718v1,33967,,GCF_002117185.1,GCA_002117185.1,yes,SAMN04530070,State Key Laboratory of Dairy Biotechnology,2017-05-02,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,1,0.3760566543269685,2124039,3.0,0.0,3.0,3.0
GCF_001583825.1,custom,Leuconostoc mesenteroides subsp. mesenteroides (firmicutes),Leuconostoc,mesenteroides,BD3749,GCF_001583825.1,1,1986568,1986568.0,1986568,1986568,1986568,1986568.0,1986568,1986568,100.0,ASM158382v1,33967,,GCF_001583825.1,GCA_001583825.1,yes,SAMN04508169,State Key Laboratory of Dairy Biotechnology,2016-03-09,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,,Leuconostoc,1,0.3776120424772774,1986568,3.0,0.0,3.0,3.0
