genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_019036885.1,PRJNA728748,ASM1903688v1,Contig,na,SAMN19102910,2021-06-25,GCA_019036885.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_019036885.1,,yes,major,licheniformis,179-M 8A1 HS,"Jet Propulsion Laboratory, California Institute of Technology",1402,ncbi
GCF_018332855.1,PRJDB11087,ASM1833285v1,Scaffold,na,SAMD00277594,2021-03-26,GCA_018332855.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_018332855.1,,yes,major,licheniformis,J5TS1,National Agriculture and Food Research Organization,1402,ncbi
GCF_910575305.1,PRJEB45232,MGBC000203,Contig,na,SAMEA8801436,2021-07-07,GCA_910575305.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_910575305.1,,yes,major,licheniformis,C61_1,UNIVERSITY OF CAMBRIDGE,1402,ncbi
GCF_015559765.1,PRJNA637878,ASM1555976v1,Scaffold,na,SAMN15532651,2020-11-17,GCA_015559765.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_015559765.1,,yes,major,licheniformis,J1101437_171009_A3,Icahn School of Medicine at Mount Sinai,1402,ncbi
GCF_003583315.1,PRJNA488362,ASM358331v1,Contig,na,SAMN09932323,2018-09-20,GCA_003583315.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_003583315.1,,yes,major,licheniformis,DMTMMB10,Madurai Kamaraj University,1402,ncbi
GCF_019448535.1,PRJNA749922,ASM1944853v1,Contig,na,SAMN20425726,2021-08-04,GCA_019448535.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_019448535.1,,yes,major,licheniformis,licheniformis,"Faculty of Pharmacy, Belgrade University",1402,ncbi
GCF_007994255.1,PRJNA341680,ASM799425v1,Scaffold,na,SAMN05583287,2019-08-02,GCA_007994255.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007994255.1,,yes,major,licheniformis,LMG 20170,NIZO food research,1402,ncbi
GCF_018332815.1,PRJDB11087,ASM1833281v1,Scaffold,na,SAMD00277592,2021-03-26,GCA_018332815.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_018332815.1,,yes,major,licheniformis,J31TS2,National Agriculture and Food Research Organization,1402,ncbi
GCF_018332835.1,PRJDB11087,ASM1833283v1,Scaffold,na,SAMD00277593,2021-03-26,GCA_018332835.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_018332835.1,,yes,major,licheniformis,J2TS5,National Agriculture and Food Research Organization,1402,ncbi
GCF_008368505.1,PRJNA506655,ASM836850v1,Scaffold,na,SAMN10470872,2019-09-10,GCA_008368505.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_008368505.1,,yes,major,licheniformis,W22,Chr-Hansen,1402,ncbi
GCF_007830795.1,PRJNA341680,ASM783079v1,Contig,na,SAMN05583221,2019-08-02,GCA_007830795.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007830795.1,,yes,major,licheniformis,LMG 7632,NIZO food research,1402,ncbi
GCF_023713045.1,PRJNA832800,ASM2371304v1,Contig,na,SAMN27922040,2022-06-13,GCA_023713045.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_023713045.1,,yes,major,licheniformis,MPF 67,Jet Propulsion Laboratory,1402,ncbi
GCF_007831655.1,PRJNA341680,ASM783165v1,Contig,na,SAMN05583270,2019-08-02,GCA_007831655.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831655.1,,yes,major,licheniformis,BAC-15318,NIZO food research,1402,ncbi
GCF_019037225.1,PRJNA728748,ASM1903722v1,Scaffold,na,SAMN19102905,2021-06-25,GCA_019037225.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_019037225.1,,yes,major,licheniformis,179-I 10B1 HS,"Jet Propulsion Laboratory, California Institute of Technology",1402,ncbi
GCF_007994305.1,PRJNA341680,ASM799430v1,Scaffold,na,SAMN05583253,2019-08-02,GCA_007994305.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007994305.1,,yes,major,licheniformis,BAC-14816,NIZO food research,1402,ncbi
GCF_015552545.1,PRJNA637878,ASM1555254v1,Scaffold,na,SAMN15634170,2020-11-17,GCA_015552545.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_015552545.1,,yes,major,licheniformis,1001283B150209_150212_H10,Icahn School of Medicine at Mount Sinai,1402,ncbi
GCF_001896285.1,PRJNA338659,ASM189628v1,Contig,na,SAMN05560474,2016-12-09,GCA_001896285.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_001896285.1,,yes,major,licheniformis,YNP2-TSU,Tennessee State University,1402,ncbi
GCF_007831115.1,PRJNA341680,ASM783111v1,Scaffold,na,SAMN05583299,2019-08-02,GCA_007831115.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831115.1,,yes,major,licheniformis,B-4284,NIZO food research,1402,ncbi
GCF_015845325.1,PRJNA283716,ASM1584532v1,Contig,na,SAMN03654288,2020-12-08,GCA_015845325.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_015845325.1,,yes,major,licheniformis,G25-99,Institute of Life Sciences and Technology,1402,ncbi
GCF_007994355.1,PRJNA341680,ASM799435v1,Contig,na,SAMN05583228,2019-08-02,GCA_007994355.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007994355.1,,yes,major,licheniformis,NCIMB 8536,NIZO food research,1402,ncbi
GCF_019037425.1,PRJNA728748,ASM1903742v1,Scaffold,na,SAMN19102904,2021-06-25,GCA_019037425.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_019037425.1,,yes,major,licheniformis,179-I 3A1 HS,"Jet Propulsion Laboratory, California Institute of Technology",1402,ncbi
GCF_001925055.1,PRJNA296449,ASM192505v1,Scaffold,na,SAMN04127603,2016-12-30,GCA_001925055.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_001925055.1,,yes,major,licheniformis,B4124,TIFN,1402,ncbi
GCF_000695465.1,PRJNA240625,3F,Contig,na,SAMN02678191,2014-05-22,GCA_000695465.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_000695465.1,,yes,major,licheniformis,3F-3,Bacillus licheniformis 3F-3,1402,ncbi
GCF_001642595.1,PRJNA308440,ASM164259v1,Scaffold,na,SAMN04395482,2016-05-12,GCA_001642595.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_001642595.1,,yes,major,licheniformis,V30,Institute of Biotechnology CAS,1402,ncbi
GCF_007832175.1,PRJNA341680,ASM783217v1,Scaffold,na,SAMN05583247,2019-08-02,GCA_007832175.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832175.1,,yes,major,licheniformis,BAC-14808,NIZO food research,1402,ncbi
GCF_932751165.1,PRJEB50452,Bacillus_licheniformis_DSM111625,Contig,na,SAMEA13256513,2022-03-23,GCA_932751165.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_932751165.1,,no,major,licheniformis,Bacillus_licheniformis_DSM111625,RWTH Aachen University Hospital,1402,ncbi
GCF_007830995.1,PRJNA341680,ASM783099v1,Contig,na,SAMN05583306,2019-08-02,GCA_007830995.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007830995.1,,yes,major,licheniformis,SG254,NIZO food research,1402,ncbi
GCF_024463755.1,PRJNA792599,ASM2446375v1,Contig,na,SAMN28944468,2022-07-27,GCA_024463755.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_024463755.1,,yes,major,licheniformis,DFI.1.225,University of Chicago,1402,ncbi
GCF_010578005.1,PRJNA390877,ASM1057800v1,Scaffold,na,SAMN07267377,2020-02-13,GCA_010578005.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_010578005.1,,yes,major,licheniformis,32-1,China Agricultural University,1402,ncbi
GCF_024294685.1,PRJNA852870,ASM2429468v1,Scaffold,na,SAMN29354288,2022-07-16,GCA_024294685.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_024294685.1,,yes,major,licheniformis,X0416_3,Sichuan Agricultural University,1402,ncbi
GCF_945957455.1,PRJEB53346,plastics_colonisation_sample_135,Contig,na,SAMEA110407942,2022-09-11,GCA_945957455.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_945957455.1,,yes,major,licheniformis,plastics_colonisation_sample_135,University of Exeter,1402,ncbi
GCF_003474315.1,PRJNA482748,ASM347431v1,Scaffold,na,SAMN09734679,2018-09-06,GCA_003474315.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_003474315.1,,yes,major,licheniformis,AF39-10,BGI,1402,ncbi
GCF_007994375.1,PRJNA341680,ASM799437v1,Scaffold,na,SAMN05583244,2019-08-02,GCA_007994375.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007994375.1,,yes,major,licheniformis,LMG 17658,NIZO food research,1402,ncbi
GCF_001939525.1,PRJNA342748,ASM193952v1,Contig,na,SAMN05767746,2017-01-09,GCA_001939525.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_001939525.1,,yes,major,licheniformis,127160/7,Agricultural Research Organisation - volcani center - Israel,1402,ncbi
GCF_007831145.1,PRJNA341680,ASM783114v1,Scaffold,na,SAMN05583300,2019-08-02,GCA_007831145.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831145.1,,yes,major,licheniformis,B-14027,NIZO food research,1402,ncbi
GCF_002860295.1,PRJNA420345,ASM286029v1,Contig,na,SAMN08109530,2018-01-04,GCA_002860295.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_002860295.1,,yes,major,licheniformis,V16-21-2,Jet Propulsion Laboratory,1402,ncbi
GCF_900110715.1,PRJEB16989,IMG-taxon 2623620452 annotated assembly,Scaffold,na,SAMN04487883,2016-10-31,GCA_900110715.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_900110715.1,,yes,major,licheniformis,VTM3R78,DOE - JOINT GENOME INSTITUTE,1402,ncbi
GCF_900445385.1,PRJEB6403,52601_A01,Contig,na,SAMEA37366168,2018-06-29,GCA_900445385.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_900445385.1,,yes,major,licheniformis,NCTC962,SC,1402,ncbi
GCF_020686805.1,PRJNA761700,ASM2068680v1,Contig,na,SAMN21467401,2021-10-31,GCA_020686805.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_020686805.1,,yes,major,licheniformis,BF25_2,CBBC,1402,ncbi
GCF_020686825.1,PRJNA761700,ASM2068682v1,Contig,na,SAMN21467574,2021-10-31,GCA_020686825.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_020686825.1,,yes,major,licheniformis,BF25_3,CBBC,1402,ncbi
GCF_020686845.1,PRJNA761700,ASM2068684v1,Contig,na,SAMN21467662,2021-10-31,GCA_020686845.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_020686845.1,,yes,major,licheniformis,BF25_4,CBBC,1402,ncbi
GCF_020686785.1,PRJNA761700,ASM2068678v1,Contig,na,SAMN21358417,2021-10-31,GCA_020686785.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_020686785.1,,yes,major,licheniformis,BF25_1,CBBC,1402,ncbi
GCF_023714845.1,PRJNA832800,ASM2371484v1,Contig,na,SAMN27921948,2022-06-13,GCA_023714845.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_023714845.1,,yes,major,licheniformis,AMY 6.1.1,Jet Propulsion Laboratory,1402,ncbi
GCF_945957275.1,PRJEB53346,plastics_colonisation_sample_126,Contig,na,SAMEA110407933,2022-09-11,GCA_945957275.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_945957275.1,,yes,major,licheniformis,plastics_colonisation_sample_126,University of Exeter,1402,ncbi
GCF_007832045.1,PRJNA341680,ASM783204v1,Scaffold,na,SAMN05583255,2019-08-02,GCA_007832045.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007832045.1,,yes,major,licheniformis,BAC-14818,NIZO food research,1402,ncbi
GCF_007831325.1,PRJNA341680,ASM783132v1,Scaffold,na,SAMN05583291,2019-08-02,GCA_007831325.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007831325.1,,yes,major,licheniformis,DSM 30523,NIZO food research,1402,ncbi
GCF_007830935.1,PRJNA341680,ASM783093v1,Scaffold,na,SAMN05583316,2019-08-02,GCA_007830935.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_007830935.1,,yes,major,licheniformis,F1-1,NIZO food research,1402,ncbi
GCF_025685785.1,PRJNA344835,ASM2568578v1,Contig,na,SAMN05712597,2022-10-13,GCA_025685785.1,full,Bacillus,Bacillus licheniformis (firmicutes),GCF_025685785.1,,yes,major,licheniformis,GJ2-1,University Malaysia Sabah,1402,ncbi
