genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_002884695.1,ncbi,Lactobacillus iners (firmicutes),Lactobacillus,iners,UMB1051,GCF_002884695.1,16,1304664,81541.5,398700,170779,100665,323423.153,349,448330,30.559592354813194,ASM288469v1,147802,,GCF_002884695.1,GCA_002884695.1,yes,SAMN07511420,Loyola University Chicago,2018-01-10,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,16,0.3267324000662239,1304664,3.0,1.0,3.0,3.0
GCF_019459565.1,ncbi,Lactobacillus iners (firmicutes),Lactobacillus,iners,UBLI-01,GCF_019459565.1,17,1223932,71996.0,374299,175642,144899,306420.042,209,417563,30.581682642499747,ASM1945956v1,147802,,GCF_019459565.1,GCA_019459565.1,yes,SAMN20447908,Unique Biotech Limited,2021-08-08,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,17,0.3256193971560511,1223932,0.0,0.0,0.0,0.0
GCF_002871595.1,ncbi,Lactobacillus iners (firmicutes),Lactobacillus,iners,UMB0033,GCF_002871595.1,13,1409948,108457.5,728703,154996,97582,437703.674,327,728703,51.68296986839231,ASM287159v1,147802,,GCF_002871595.1,GCA_002871595.1,yes,SAMN07511419,Loyola University Chicago,2018-01-10,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,13,0.3251566724446575,1409948,1.0,1.0,1.0,1.0
GCF_000227195.1,ncbi,Lactobacillus iners (firmicutes),Lactobacillus,iners,7_1_47FAA,GCF_000227195.1,12,1274722,106226.8,801884,192483,100144,558962.636,525,801884,62.906578846211175,Lactobacillus_sp_7_1_47FAA_V1,147802,,GCF_000227195.1,GCA_000227195.1,yes,SAMN02463801,Broad Institute,2011-10-04,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,12,0.3255250948834334,1274722,1.0,1.0,1.0,1.0
GCF_902374445.1,ncbi,Lactobacillus iners (firmicutes),Lactobacillus,iners,MGYG-HGUT-01383,GCF_902374445.1,12,1274722,106226.8,801884,192483,100144,558962.636,525,801884,62.906578846211175,MGYG-HGUT-01383,147802,,GCF_902374445.1,GCA_902374445.1,yes,SAMEA5850886,EMG,2019-08-22,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,12,0.3255250948834334,1274722,1.0,1.0,1.0,1.0
GCF_002892385.1,ncbi,Lactobacillus iners (firmicutes),Lactobacillus,iners,KA00186,GCF_002892385.1,34,1276905,37556.0,54623,36032,24418,60710.936,1930,118686,4.277765378003846,ASM289238v1,147802,,GCF_002892385.1,GCA_002892385.1,yes,SAMN06236735,University of Washington,2018-01-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,34,0.3268637839150132,1276905,1.0,1.0,1.0,1.0
GCF_000177755.1,ncbi,Lactobacillus iners AB-1 (firmicutes),Lactobacillus,iners,AB-1,GCF_000177755.1,7,1287456,183922.3,752082,349743,98972,543582.982,12978,752082,58.41613227947207,ASM17775v1,713605,,GCF_000177755.1,GCA_000177755.1,yes,SAMN02470230,University of Western Ontario,2010-02-02,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,7,0.3273276911987672,1287456,1.0,0.0,1.0,1.0
GCF_000185405.1,ncbi,Lactobacillus iners ATCC 55195 (firmicutes),Lactobacillus,iners,ATCC 55195,GCF_000185405.1,7,1238993,176999.0,1229783,1229783,1229783,1220656.466,659,1229783,99.25665439594896,ASM18540v1,888801,,GCF_000185405.1,GCA_000185405.1,yes,SAMN00216799,Baylor College of Medicine,2011-01-12,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,7,0.3201882496511279,1238993,0.0,0.0,0.0,0.0
GCF_001435015.1,ncbi,Lactobacillus iners DSM 13335 (firmicutes),Lactobacillus,iners,DSM 13335,GCF_001435015.1,58,1267657,21856.2,305969,43017,26795,194999.799,203,352039,24.136576376732823,ASM143501v1,525328,,GCF_001435015.1,GCA_001435015.1,yes,SAMN02369401,Shanghai Majorbio,2015-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,58,0.3251873337977071,1267657,1.0,1.0,1.0,1.0
GCF_000160875.1,ncbi,Lactobacillus iners DSM 13335 (firmicutes),Lactobacillus,iners,DSM 13335,GCF_000160875.1,12,1277649,106470.8,246521,143326,105950,286123.851,1106,481837,19.29489241567911,ASM16087v1,525328,,GCF_000160875.1,GCA_000160875.1,yes,SAMN00139432,BCM,2009-09-22,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,12,0.3230096841933896,1277649,1.0,0.0,1.0,1.0
GCF_000149085.1,ncbi,Lactobacillus iners LactinV 09V1-c (firmicutes),Lactobacillus,iners,LactinV 09V1-c,GCF_000149085.1,35,1312334,37495.3,75367,46799,30739,87529.72,565,211729,5.742973968517161,ASM14908v1,879299,,GCF_000149085.1,GCA_000149085.2,yes,SAMN00115038,J. Craig Venter Institute,2010-10-05,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,35,0.3266013072891505,1312334,1.0,1.0,1.0,1.0
GCF_000149065.1,ncbi,Lactobacillus iners LactinV 11V1-d (firmicutes),Lactobacillus,iners,LactinV 11V1-d,GCF_000149065.1,27,1310250,48527.8,83965,54689,47369,99406.603,573,229748,6.408319023087197,ASM14906v1,879300,,GCF_000149065.1,GCA_000149065.2,yes,SAMN00115040,J. Craig Venter Institute,2010-10-05,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,27,0.3261942377408891,1310250,2.0,2.0,2.0,2.0
GCF_000179955.1,ncbi,Lactobacillus iners LEAF 2052A-d (firmicutes),Lactobacillus,iners,LEAF 2052A-d,GCF_000179955.1,28,1322320,47225.7,86505,67646,37592,87449.822,746,164262,6.541911186399661,ASM17995v1,879302,Representative Genome,GCF_000179955.1,GCA_000179955.1,yes,SAMN00115041,J. Craig Venter Institute,2010-11-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,28,0.3267507108718011,1322320,2.0,2.0,2.0,2.0
GCF_000179935.1,ncbi,Lactobacillus iners LEAF 2053A-b (firmicutes),Lactobacillus,iners,LEAF 2053A-b,GCF_000179935.1,37,1368717,36992.4,86947,59191,16642,129769.285,579,305165,6.352445392290736,ASM17993v1,879301,,GCF_000179935.1,GCA_000179935.1,yes,SAMN00115039,J. Craig Venter Institute,2010-11-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,37,0.323608167356729,1368717,2.0,1.0,2.0,2.0
GCF_000179975.1,ncbi,Lactobacillus iners LEAF 2062A-h1 (firmicutes),Lactobacillus,iners,LEAF 2062A-h1,GCF_000179975.1,24,1303868,54327.8,120639,96471,61247,123859.952,555,192189,9.252393647209686,ASM17997v1,879303,,GCF_000179975.1,GCA_000179975.1,yes,SAMN00115042,J. Craig Venter Institute,2010-11-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,24,0.3264624946697058,1303868,1.0,1.0,1.0,1.0
GCF_000179995.1,ncbi,Lactobacillus iners LEAF 3008A-a (firmicutes),Lactobacillus,iners,LEAF 3008A-a,GCF_000179995.1,25,1273041,50921.6,92687,71540,30306,104781.837,949,194120,7.280755293820073,ASM17999v1,879304,,GCF_000179995.1,GCA_000179995.1,yes,SAMN00115043,J. Craig Venter Institute,2010-11-04,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,25,0.3246784667579441,1273041,1.0,1.0,1.0,1.0
GCF_000204435.1,ncbi,Lactobacillus iners SPIN 1401G (firmicutes),Lactobacillus,iners,SPIN 1401G,GCF_000204435.1,52,1281027,24635.1,92784,44654,13503,93913.033,503,223112,7.242938673423745,ASM20443v1,879295,,GCF_000204435.1,GCA_000204435.2,yes,SAMN00115034,J. Craig Venter Institute,2011-04-15,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,52,0.3252499752151984,1281027,2.0,2.0,2.0,2.0
GCF_000149145.1,ncbi,Lactobacillus iners SPIN 2503V10-D (firmicutes),Lactobacillus,iners,SPIN 2503V10-D,GCF_000149145.1,31,1283897,41416.0,93034,67281,30020,86389.214,659,126723,7.246219907048618,ASM14914v1,879296,,GCF_000149145.1,GCA_000149145.2,yes,SAMN00115035,J. Craig Venter Institute,2010-10-05,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,31,0.3256990241429024,1283897,1.0,1.0,1.0,1.0
GCF_000191685.1,ncbi,Lactobacillus iners UPII 143-D (firmicutes),Lactobacillus,iners,UPII 143-D,GCF_000191685.1,21,1257583,59884.9,119666,84015,45933,112324.023,1279,169341,9.515554838129969,ASM19168v1,928327,,GCF_000191685.1,GCA_000191685.2,yes,SAMN00138211,J. Craig Venter Institute,2011-03-07,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,21,0.3255387517165864,1257583,1.0,1.0,1.0,1.0
GCF_000191705.1,ncbi,Lactobacillus iners UPII 60-B (firmicutes),Lactobacillus,iners,UPII 60-B,GCF_000191705.1,31,1323615,42697.3,97282,60988,30045,91951.165,657,174139,7.349720273644526,ASM19170v1,928328,,GCF_000191705.1,GCA_000191705.2,yes,SAMN00138212,J. Craig Venter Institute,2011-03-07,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,,Lactobacillus,31,0.3265262179712379,1323615,2.0,2.0,2.0,2.0
