genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_900683645.1,PRJEB6403,57792_F02,Contig,na,SAMEA104224803,2019-02-20,GCA_900683645.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_900683645.1,,yes,major,striatum,3012STDY7069329,SC,43770,ncbi
GCF_014610885.1,PRJNA418004,ASM1461088v1,Contig,na,SAMN08013312,2020-09-16,GCA_014610885.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_014610885.1,,yes,major,striatum,2038,Fundacao Oswaldo Cruz,43770,ncbi
GCF_000988225.1,PRJNA280207,ASM98822v1,Contig,na,SAMN03458462,2015-05-05,GCA_000988225.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_000988225.1,,yes,major,striatum,1961,Universidade Federal do Para,43770,ncbi
GCF_003202355.1,PRJNA399495,ASM320235v1,Scaffold,na,SAMN07535082,2018-06-07,GCA_003202355.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_003202355.1,,yes,major,striatum,2425,Fundacao Oswaldo Cruz,43770,ncbi
GCF_022345785.1,PRJNA694925,ASM2234578v1,Contig,na,SAMN17729904,2022-02-20,GCA_022345785.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_022345785.1,,yes,major,striatum,ACRQW,NHGRI/NIH,43770,ncbi
GCF_003202295.1,PRJNA399337,ASM320229v1,Contig,na,SAMN07533541,2018-06-07,GCA_003202295.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_003202295.1,,yes,major,striatum,2296,Fundacao Oswaldo Cruz,43770,ncbi
GCF_002775055.1,PRJNA313269,ASM277505v1,Contig,na,SAMN04517755,2017-11-15,GCA_002775055.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_002775055.1,,yes,major,striatum,2230,Universidade Federal do Para,43770,ncbi
GCF_003202245.1,PRJNA399282,ASM320224v1,Contig,na,SAMN07532617,2018-06-07,GCA_003202245.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_003202245.1,,yes,major,striatum,2130,Fundacao Oswaldo Cruz,43770,ncbi
GCF_030232245.1,PRJNA804245,ASM3023224v1,Scaffold,na,SAMN35346699,2023-06-07,GCA_030232245.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_030232245.1,,yes,major,striatum,MSK050,Duke University,43770,ncbi
GCF_030232205.1,PRJNA804245,ASM3023220v1,Scaffold,na,SAMN35346702,2023-06-07,GCA_030232205.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_030232205.1,,yes,major,striatum,MSK064,Duke University,43770,ncbi
GCF_008373895.1,PRJNA506988,ASM837389v1,Contig,na,SAMN10134347,2019-09-12,GCA_008373895.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_008373895.1,,yes,major,striatum,LK37,University of Pennsylvania,43770,ncbi
GCF_011682935.1,PRJNA544998,ASM1168293v1,Scaffold,na,SAMN11811890,2020-03-23,GCA_011682935.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_011682935.1,,yes,major,striatum,CSc20,China CDC,43770,ncbi
GCF_011682945.1,PRJNA544998,ASM1168294v1,Scaffold,na,SAMN11811889,2020-03-23,GCA_011682945.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_011682945.1,,yes,major,striatum,NSCs20,China CDC,43770,ncbi
GCF_004138065.1,PRJNA420593,ASM413806v1,Scaffold,na,SAMN10723573,2019-02-05,GCA_004138065.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_004138065.1,,yes,major,striatum,WP1a,Washington University,43770,ncbi
GCF_001076975.1,PRJNA267549,ASM107697v1,Scaffold,na,SAMN03197740,2015-07-10,GCA_001076975.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_001076975.1,,yes,major,striatum,542_CAUR,University of Washington,43770,ncbi
GCF_030232215.1,PRJNA804245,ASM3023221v1,Scaffold,na,SAMN35346700,2023-06-07,GCA_030232215.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_030232215.1,,yes,major,striatum,MSK059,Duke University,43770,ncbi
GCF_028527755.1,PRJNA269675,ASM2852775v1,Contig,na,SAMN31031751,2023-02-06,GCA_028527755.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_028527755.1,,yes,major,striatum,SCPM-O-B-9438 (R546),SRCAMB,43770,ncbi
GCF_030232105.1,PRJNA804245,ASM3023210v1,Scaffold,na,SAMN35346703,2023-06-07,GCA_030232105.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_030232105.1,,yes,major,striatum,MSK065,Duke University,43770,ncbi
GCF_001053405.1,PRJNA267549,ASM105340v1,Scaffold,na,SAMN03197307,2015-07-10,GCA_001053405.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_001053405.1,,yes,major,striatum,1327_CAUR,University of Washington,43770,ncbi
GCF_030232485.1,PRJNA804245,ASM3023248v1,Scaffold,na,SAMN35346680,2023-06-07,GCA_030232485.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_030232485.1,,yes,major,striatum,MSK005,Duke University,43770,ncbi
GCF_030232805.1,PRJNA804245,ASM3023280v1,Scaffold,na,SAMN35346704,2023-06-07,GCA_030232805.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_030232805.1,,yes,major,striatum,MSK067,Duke University,43770,ncbi
GCF_030231045.1,PRJNA804245,ASM3023104v1,Scaffold,na,SAMN35346677,2023-06-07,GCA_030231045.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_030231045.1,,yes,major,striatum,MSK002,Duke University,43770,ncbi
GCF_030232165.1,PRJNA804245,ASM3023216v1,Scaffold,na,SAMN35346701,2023-06-07,GCA_030232165.1,full,Corynebacterium,Corynebacterium striatum (high G+C Gram-positive bacteria),GCF_030232165.1,,yes,major,striatum,MSK060,Duke University,43770,ncbi
GCF_008042215.1,PRJNA395377,ASM804221v1,Contig,na,SAMN07376277,2019-08-21,GCA_008042215.1,full,Corynebacterium,Corynebacterium sp. LK14 (high G+C Gram-positive bacteria),GCF_008042215.1,,yes,major,sp.,LK14,UPenn,2022659,ncbi
GCF_001807295.1,PRJNA269890,ASM180729v1,Scaffold,na,SAMN03433349,2016-10-21,GCA_001807295.1,full,Corynebacterium,Corynebacterium sp. HMSC06C06 (high G+C Gram-positive bacteria),GCF_001807295.1,,yes,major,sp.,HMSC06C06,The Genome Institute at Washington University,1581121,ncbi
