genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_030176765.1,PRJNA842433,ASM3017676v1,Contig,na,SAMN35023387,2023-06-05,GCA_030176765.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030176765.1,,yes,major,propinquum,KPL2657,Baylor College of Medicine,43769,ncbi
GCF_030176195.1,PRJNA842433,ASM3017619v1,Contig,na,SAMN35023396,2023-06-05,GCA_030176195.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030176195.1,,yes,major,propinquum,KPL2804,Baylor College of Medicine,43769,ncbi
GCF_030229925.1,PRJNA804245,ASM3022992v1,Contig,na,SAMN35346779,2023-06-07,GCA_030229925.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030229925.1,,yes,major,propinquum,MSK290,Duke University,43769,ncbi
GCF_902362995.1,PRJEB33885,MGYG-HGUT-00081,Scaffold,na,SAMEA5849582,2019-08-16,GCA_902362995.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_902362995.1,,yes,major,propinquum,MGYG-HGUT-00081,EMG,43769,ncbi
GCF_030176415.1,PRJNA842433,ASM3017641v1,Contig,na,SAMN35023420,2023-06-05,GCA_030176415.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030176415.1,,yes,major,propinquum,KPL3953,Baylor College of Medicine,43769,ncbi
GCF_030228935.1,PRJNA804245,ASM3022893v1,Scaffold,na,SAMN35346739,2023-06-07,GCA_030228935.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030228935.1,,yes,major,propinquum,MSK124,Duke University,43769,ncbi
GCF_022345925.1,PRJNA694925,ASM2234592v1,Contig,na,SAMN17729900,2022-02-20,GCA_022345925.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_022345925.1,,yes,major,propinquum,ACRQS,NHGRI/NIH,43769,ncbi
GCF_030176835.1,PRJNA842433,ASM3017683v1,Contig,na,SAMN35023391,2023-06-05,GCA_030176835.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030176835.1,,yes,major,propinquum,KPL2755,Baylor College of Medicine,43769,ncbi
GCF_030176075.1,PRJNA842433,ASM3017607v1,Contig,na,SAMN35023405,2023-06-05,GCA_030176075.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030176075.1,,yes,major,propinquum,KPL3672,Baylor College of Medicine,43769,ncbi
GCF_007672025.1,PRJNA543692,ASM767202v1,Scaffold,na,SAMN11792690,2019-07-30,GCA_007672025.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_007672025.1,,yes,major,propinquum,DE0530,BGI,43769,ncbi
GCF_003989475.1,PRJNA492917,ASM398947v1,Contig,na,SAMN10118514,2018-12-31,GCA_003989475.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_003989475.1,,yes,major,propinquum,HSID18035,University of Wisconsin-Madison,43769,ncbi
GCF_030175975.1,PRJNA842433,ASM3017597v1,Contig,na,SAMN35023407,2023-06-05,GCA_030175975.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030175975.1,,yes,major,propinquum,KPL3675,Baylor College of Medicine,43769,ncbi
GCF_030176435.1,PRJNA842433,ASM3017643v1,Contig,na,SAMN35023417,2023-06-05,GCA_030176435.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030176435.1,,yes,major,propinquum,KPL3889,Baylor College of Medicine,43769,ncbi
GCF_030176025.1,PRJNA842433,ASM3017602v1,Contig,na,SAMN35023397,2023-06-05,GCA_030176025.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030176025.1,,yes,major,propinquum,KPL2811,Baylor College of Medicine,43769,ncbi
GCF_025147045.1,PRJNA803478,ASM2514704v1,Contig,na,SAMN25653460,2022-09-12,GCA_025147045.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_025147045.1,,yes,major,propinquum,p3-SID581,University of Wisconsin - Madison,43769,ncbi
GCF_001054395.1,PRJNA267549,ASM105439v1,Contig,na,SAMN03197338,2015-07-10,GCA_001054395.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_001054395.1,,yes,major,propinquum,149_CJEI,University of Washington,43769,ncbi
GCF_030176315.1,PRJNA842433,ASM3017631v1,Contig,na,SAMN35023422,2023-06-05,GCA_030176315.1,full,Corynebacterium,Corynebacterium propinquum (high G+C Gram-positive bacteria),GCF_030176315.1,,yes,major,propinquum,KPL3967,Baylor College of Medicine,43769,ncbi
