genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_000241915.1,PRJNA42419,ASM24191v1,Complete Genome,na,SAMN02603075,2012-01-10,GCA_000241915.1,full,Corynebacterium,Corynebacterium diphtheriae INCA 402 (high G+C Gram-positive bacteria),GCF_000241915.1,,yes,major,diphtheriae,INCA 402,"Center for Biotechnology, Bielefeld University",698972,ncbi
GCF_024969525.1,PRJNA873913,ASM2496952v1,Complete Genome,na,SAMN30508158,2022-09-06,GCA_024969525.1,full,Corynebacterium,Corynebacterium diphtheriae bv. gravis (high G+C Gram-positive bacteria),GCF_024969525.1,,yes,major,diphtheriae,4674/18,National Institute of Public Health NIH - NRI,1720349,ncbi
GCF_024969485.1,PRJNA873913,ASM2496948v1,Complete Genome,na,SAMN30508161,2022-09-06,GCA_024969485.1,full,Corynebacterium,Corynebacterium diphtheriae bv. gravis (high G+C Gram-positive bacteria),GCF_024969485.1,,yes,major,diphtheriae,5379/19,National Institute of Public Health NIH - NRI,1720349,ncbi
GCF_024969565.1,PRJNA873913,ASM2496956v1,Complete Genome,na,SAMN30508151,2022-09-06,GCA_024969565.1,full,Corynebacterium,Corynebacterium diphtheriae bv. gravis (high G+C Gram-positive bacteria),GCF_024969565.1,,yes,major,diphtheriae,6211/17,National Institute of Public Health NIH - NRI,1720349,ncbi
GCF_024969505.1,PRJNA873913,ASM2496950v1,Complete Genome,na,SAMN30508159,2022-09-06,GCA_024969505.1,full,Corynebacterium,Corynebacterium diphtheriae bv. mitis (high G+C Gram-positive bacteria),GCF_024969505.1,,yes,major,diphtheriae,230/19,National Institute of Public Health NIH - NRI,1806053,ncbi
GCF_024969545.1,PRJNA873913,ASM2496954v1,Complete Genome,na,SAMN30508160,2022-09-06,GCA_024969545.1,full,Corynebacterium,Corynebacterium diphtheriae bv. mitis (high G+C Gram-positive bacteria),GCF_024969545.1,,yes,major,diphtheriae,632/19,National Institute of Public Health NIH - NRI,1806053,ncbi
GCF_024969445.1,PRJNA873913,ASM2496944v1,Complete Genome,na,SAMN30508152,2022-09-06,GCA_024969445.1,full,Corynebacterium,Corynebacterium diphtheriae bv. mitis (high G+C Gram-positive bacteria),GCF_024969445.1,,yes,major,diphtheriae,6272/17,National Institute of Public Health NIH - NRI,1806053,ncbi
GCF_024968705.1,PRJNA873913,ASM2496870v1,Complete Genome,na,SAMN30508164,2022-09-06,GCA_024968705.1,full,Corynebacterium,Corynebacterium diphtheriae bv. mitis (high G+C Gram-positive bacteria),GCF_024968705.1,,yes,major,diphtheriae,38009/20,National Institute of Public Health NIH - NRI,1806053,ncbi
GCF_024968525.1,PRJNA873913,ASM2496852v1,Complete Genome,na,SAMN30508163,2022-09-06,GCA_024968525.1,full,Corynebacterium,Corynebacterium diphtheriae bv. mitis (high G+C Gram-positive bacteria),GCF_024968525.1,,yes,major,diphtheriae,824/20,National Institute of Public Health NIH - NRI,1806053,ncbi
GCF_024968265.1,PRJNA873913,ASM2496826v1,Complete Genome,na,SAMN30508157,2022-09-06,GCA_024968265.1,full,Corynebacterium,Corynebacterium diphtheriae bv. gravis (high G+C Gram-positive bacteria),GCF_024968265.1,,yes,major,diphtheriae,2736/18,National Institute of Public Health NIH - NRI,1720349,ncbi
GCF_024969205.1,PRJNA873913,ASM2496920v1,Complete Genome,na,SAMN30508162,2022-09-06,GCA_024969205.1,full,Corynebacterium,Corynebacterium diphtheriae bv. gravis (high G+C Gram-positive bacteria),GCF_024969205.1,,yes,major,diphtheriae,8259/19,National Institute of Public Health NIH - NRI,1720349,ncbi
GCF_024968245.1,PRJNA873913,ASM2496824v1,Complete Genome,na,SAMN30508156,2022-09-06,GCA_024968245.1,full,Corynebacterium,Corynebacterium diphtheriae bv. gravis (high G+C Gram-positive bacteria),GCF_024968245.1,,yes,major,diphtheriae,5790/18,National Institute of Public Health NIH - NRI,1720349,ncbi
GCF_000255215.1,PRJNA42405,ASM25521v1,Complete Genome,na,SAMN02603069,2012-01-13,GCA_000255215.1,full,Corynebacterium,Corynebacterium diphtheriae CDCE 8392 (high G+C Gram-positive bacteria),GCF_000255215.1,,yes,major,diphtheriae,CDCE 8392,"Center for Biotechnology, Bielefeld University",698965,ncbi
GCF_000255235.1,PRJNA42409,ASM25523v1,Complete Genome,na,SAMN02603071,2012-01-13,GCA_000255235.1,full,Corynebacterium,Corynebacterium diphtheriae HC01 (high G+C Gram-positive bacteria),GCF_000255235.1,,yes,major,diphtheriae,HC01,"Center for Biotechnology, Bielefeld University",698967,ncbi
GCF_000241895.1,PRJNA42407,ASM24189v1,Complete Genome,na,SAMN02603070,2012-01-10,GCA_000241895.1,full,Corynebacterium,Corynebacterium diphtheriae 241 (high G+C Gram-positive bacteria),GCF_000241895.1,,yes,major,diphtheriae,241,"Center for Biotechnology, Bielefeld University",698966,ncbi
GCF_000255255.1,PRJNA42421,ASM25525v1,Complete Genome,na,SAMN02603076,2012-01-13,GCA_000255255.1,full,Corynebacterium,Corynebacterium diphtheriae VA01 (high G+C Gram-positive bacteria),GCF_000255255.1,,yes,major,diphtheriae,VA01,"Center for Biotechnology, Bielefeld University",698971,ncbi
GCF_014826095.1,PRJNA541849,ASM1482609v1,Complete Genome,na,SAMN11811052,2020-09-30,GCA_014826095.1,full,Corynebacterium,Corynebacterium diphtheriae bv. mitis (high G+C Gram-positive bacteria),GCF_014826095.1,,yes,major,diphtheriae,PC0646,"Divison of Bacterial Diseases, Centers for Disease Control",1806053,ncbi
GCF_020736385.1,PRJNA231221,ASM2073638v1,Chromosome,na,SAMN22365121,2021-11-03,GCA_020736385.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_020736385.1,,yes,major,diphtheriae,FDAARGOS_1592,US Food and Drug Administration,1717,ncbi
GCF_004916775.1,PRJNA514973,ASM491677v1,Chromosome,na,SAMN10739869,2019-04-25,GCA_004916775.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_004916775.1,,yes,major,diphtheriae,CN2000,Serum Institute of India,1717,ncbi
GCF_004916755.1,PRJNA514973,ASM491675v1,Chromosome,na,SAMN10740117,2019-04-25,GCA_004916755.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_004916755.1,,yes,major,diphtheriae,CN2000,Serum Institute of India,1717,ncbi
GCF_001913265.1,PRJNA296455,CdipDSM44123,Contig,na,SAMN04099181,2016-12-21,GCA_001913265.1,full,Corynebacterium,Corynebacterium diphtheriae bv. gravis (high G+C Gram-positive bacteria),GCF_001913265.1,,yes,major,diphtheriae,DSM 44123,Northumbria University,1720349,ncbi
GCF_003046845.1,PRJNA355988,ASM304684v1,Contig,na,SAMN08619950,2018-04-10,GCA_003046845.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_003046845.1,,yes,major,diphtheriae,25/E,University of Lodz,1717,ncbi
GCF_002201055.1,PRJNA312301,ASM220105v1,Contig,na,SAMN06174243,2017-06-20,GCA_002201055.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_002201055.1,,yes,major,diphtheriae,5197,Northumbria University,1717,ncbi
GCF_949152285.1,PRJEB59241,717134,Contig,na,SAMEA112366021,2023-05-17,GCA_949152285.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_949152285.1,,yes,major,diphtheriae,717134,ukhsa,1717,ncbi
GCF_002201085.1,PRJNA312301,ASM220108v1,Contig,na,SAMN06174247,2017-06-20,GCA_002201085.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_002201085.1,,yes,major,diphtheriae,1457,Northumbria University,1717,ncbi
GCF_000968865.1,PRJNA277810,ASM96886v1,Contig,na,SAMN03396925,2015-04-03,GCA_000968865.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_000968865.1,,yes,major,diphtheriae,17801,Pirogov Russian National Research Medical University,1717,ncbi
GCF_002201135.1,PRJNA312301,ASM220113v1,Contig,na,SAMN06174240,2017-06-20,GCA_002201135.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_002201135.1,,yes,major,diphtheriae,700a,Northumbria University,1717,ncbi
GCF_002213115.1,PRJNA345527,ASM221311v1,Contig,na,SAMN06311210,2017-06-30,GCA_002213115.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_002213115.1,,yes,major,diphtheriae,c198,Institute for Medical Research,1717,ncbi
GCF_002115215.1,PRJNA345527,ASM211521v1,Contig,na,SAMN06311211,2017-04-28,GCA_002115215.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_002115215.1,,yes,major,diphtheriae,c319,Institute for Medical Research,1717,ncbi
GCF_949152345.1,PRJEB59241,1108511,Contig,na,SAMEA112366028,2023-05-17,GCA_949152345.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_949152345.1,,yes,major,diphtheriae,1108511,ukhsa,1717,ncbi
GCF_949152355.1,PRJEB59241,717091,Contig,na,SAMEA112366027,2023-05-17,GCA_949152355.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_949152355.1,,yes,major,diphtheriae,717091,ukhsa,1717,ncbi
GCF_949152245.1,PRJEB59241,1145443,Contig,na,SAMEA112366024,2023-05-17,GCA_949152245.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_949152245.1,,yes,major,diphtheriae,1145443,ukhsa,1717,ncbi
GCF_949152305.1,PRJEB59241,717086,Contig,na,SAMEA112366026,2023-05-17,GCA_949152305.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_949152305.1,,yes,major,diphtheriae,717086,ukhsa,1717,ncbi
GCF_003004395.1,PRJNA355988,ASM300439v1,Scaffold,na,SAMN06158910,2018-03-15,GCA_003004395.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_003004395.1,,yes,major,diphtheriae,46/F,"Institut Pasteur, Paris, France",1717,ncbi
GCF_025000165.1,PRJNA873673,ASM2500016v1,Scaffold,na,SAMN30497145,2022-09-06,GCA_025000165.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_025000165.1,,yes,major,diphtheriae,HICD201901,Hainan General Hospital,1717,ncbi
GCF_023652875.1,PRJNA798684,ASM2365287v1,Contig,na,SAMN25124775,2022-06-06,GCA_023652875.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023652875.1,,yes,major,diphtheriae,NML100214,National Microbiology Laboratory,1717,ncbi
GCF_023651985.1,PRJNA798684,ASM2365198v1,Contig,na,SAMN25124820,2022-06-06,GCA_023651985.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023651985.1,,yes,major,diphtheriae,NML190579,National Microbiology Laboratory,1717,ncbi
GCF_023651725.1,PRJNA798684,ASM2365172v1,Contig,na,SAMN25124826,2022-06-06,GCA_023651725.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023651725.1,,yes,major,diphtheriae,NML191344,National Microbiology Laboratory,1717,ncbi
GCF_023651885.1,PRJNA798684,ASM2365188v1,Contig,na,SAMN25124823,2022-06-06,GCA_023651885.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023651885.1,,yes,major,diphtheriae,NML190621,National Microbiology Laboratory,1717,ncbi
GCF_023651895.1,PRJNA798684,ASM2365189v1,Contig,na,SAMN25124822,2022-06-06,GCA_023651895.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023651895.1,,yes,major,diphtheriae,NML190609,National Microbiology Laboratory,1717,ncbi
GCF_023651875.1,PRJNA798684,ASM2365187v1,Contig,na,SAMN25124825,2022-06-06,GCA_023651875.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023651875.1,,yes,major,diphtheriae,NML190968,National Microbiology Laboratory,1717,ncbi
GCF_023651935.1,PRJNA798684,ASM2365193v1,Contig,na,SAMN25124821,2022-06-06,GCA_023651935.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023651935.1,,yes,major,diphtheriae,NML190608,National Microbiology Laboratory,1717,ncbi
GCF_023651975.1,PRJNA798684,ASM2365197v1,Contig,na,SAMN25124817,2022-06-06,GCA_023651975.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023651975.1,,yes,major,diphtheriae,NML190535,National Microbiology Laboratory,1717,ncbi
GCF_023652015.1,PRJNA798684,ASM2365201v1,Contig,na,SAMN25124819,2022-06-06,GCA_023652015.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023652015.1,,yes,major,diphtheriae,NML190578,National Microbiology Laboratory,1717,ncbi
GCF_023652025.1,PRJNA798684,ASM2365202v1,Contig,na,SAMN25124818,2022-06-06,GCA_023652025.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023652025.1,,yes,major,diphtheriae,NML190572,National Microbiology Laboratory,1717,ncbi
GCF_002115185.1,PRJNA345527,ASM211518v1,Contig,na,SAMN06311216,2017-04-28,GCA_002115185.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_002115185.1,,yes,major,diphtheriae,rz597,Institute for Medical Research,1717,ncbi
GCF_903986535.1,PRJEB34206,YEM0058,Contig,na,SAMEA7052208,2020-07-30,GCA_903986535.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_903986535.1,,yes,major,diphtheriae,YEM0058,INSTITUT PASTEUR,1717,ncbi
GCF_003003395.1,PRJNA355988,ASM300339v1,Scaffold,na,SAMN06158913,2018-03-15,GCA_003003395.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_003003395.1,,yes,major,diphtheriae,42/E,"Institut Pasteur, Paris, France",1717,ncbi
GCF_001889845.1,PRJNA345527,ASM188984v1,Contig,na,SAMN05877636,2016-12-06,GCA_001889845.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_001889845.1,,yes,major,diphtheriae,rz319,Institute for Medical Research,1717,ncbi
GCF_023652775.1,PRJNA798684,ASM2365277v1,Contig,na,SAMN25124777,2022-06-06,GCA_023652775.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023652775.1,,yes,major,diphtheriae,NML100417,National Microbiology Laboratory,1717,ncbi
GCF_023652475.1,PRJNA798684,ASM2365247v1,Contig,na,SAMN25124793,2022-06-06,GCA_023652475.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023652475.1,,yes,major,diphtheriae,NML160206,National Microbiology Laboratory,1717,ncbi
GCF_023651835.1,PRJNA798684,ASM2365183v1,Contig,na,SAMN25124824,2022-06-06,GCA_023651835.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_023651835.1,,yes,major,diphtheriae,NML190940,National Microbiology Laboratory,1717,ncbi
GCF_003003455.1,PRJNA355988,ASM300345v1,Scaffold,na,SAMN06158909,2018-03-15,GCA_003003455.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_003003455.1,,yes,major,diphtheriae,18/E,"Institut Pasteur, Paris, France",1717,ncbi
GCF_001723465.1,PRJNA339932,ASM172346v1,Contig,na,SAMN05615463,2016-09-12,GCA_001723465.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_001723465.1,,yes,major,diphtheriae,TH510,"CMC, Vellore",1717,ncbi
GCF_003666645.1,PRJNA494947,ASM366664v1,Contig,na,SAMN10186723,2018-10-18,GCA_003666645.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_003666645.1,,yes,major,diphtheriae,WD62,Christian Medical College,1717,ncbi
GCF_018682715.1,PRJNA713523,ASM1868271v1,Scaffold,na,SAMN18253527,2021-06-02,GCA_018682715.1,full,Corynebacterium,Corynebacterium diphtheriae (high G+C Gram-positive bacteria),GCF_018682715.1,,yes,major,diphtheriae,FJCDC2019064,"Fujian Center for Disease Control and Prevention, Fuzhou",1717,ncbi
