genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_020552455.1,custom,Lactiplantibacillus argentoratensis (firmicutes),Lactiplantibacillus,argentoratensis,C7-83,GCF_020552455.1,122,3180303,26068.1,56261,32620,13723,71995.127,238,219870,1.769045276503528,ASM2055245v1,271881,,GCF_020552455.1,GCA_020552455.1,yes,SAMN22106551,Zhejiang Academy of Agricultural Sciences,2021-10-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,122,0.4506708951945773,3180303,3.0,3.0,3.0,3.0
GCF_003269405.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,SK151,GCF_003269405.1,1,3231249,3231249.0,3231249,3231249,3231249,3231249.0,3231249,3231249,100.0,ASM326940v1,1590,Representative Genome,GCF_003269405.1,GCA_003269405.1,yes,SAMN09373895,Dankook University,2018-06-28,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.4456286098657206,3231249,4.0,0.0,4.0,4.0
GCF_014131735.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,DSM 20174,GCF_014131735.1,2,3250154,1625077.0,3242936,3242936,3242936,3235750.06,7218,3242936,99.77791821556764,ASM1413173v1,1590,,GCF_014131735.1,GCA_014131735.1,yes,SAMN11357169,Helmholtz Centre for Environmental Research - UFZ,2020-08-10,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,2,0.4450044520967314,3250154,4.0,0.0,4.0,4.0
GCF_004730965.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,UNQLp11,GCF_004730965.1,1,3534932,3534932.0,3534932,3534932,3534932,3534932.0,3534932,3534932,100.0,ASM473096v1,1590,,GCF_004730965.1,GCA_004730965.1,yes,SAMN09692902,Universidad Nacional de Quilmes,2019-04-08,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.4424416084948734,3534932,4.0,0.0,4.0,4.0
GCF_001704335.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,DF,GCF_001704335.1,4,3697306,924326.5,3423963,3423963,3423963,3178145.261,63067,3423963,92.60696842511818,ASM170433v1,1590,,GCF_001704335.1,GCA_001704335.1,yes,SAMN04346870,University of Alberta,2016-08-12,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,4,0.4408388161542485,3697306,4.0,0.0,4.0,4.0
GCF_001704315.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,KP,GCF_001704315.1,4,3692742,923185.5,3418468,3418468,3418468,3171893.199,68522,3418468,92.57261947896713,ASM170431v1,1590,,GCF_001704315.1,GCA_001704315.1,yes,SAMN04346869,University of Alberta,2016-08-12,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,4,0.4410830759365263,3692742,4.0,0.0,4.0,4.0
GCF_002290185.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,BDGP2,GCF_002290185.1,5,3581586,716317.2,3407160,3407160,3407160,3243766.922,13055,3407160,95.1299228889101,ASM229018v1,1590,,GCF_002290185.1,GCA_002290185.1,yes,SAMN07593867,Lawrence Berkeley National Laboratory,2017-09-12,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,5,0.4420228915346441,3581586,4.0,0.0,4.0,4.0
GCF_001672035.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,NCU116,GCF_001672035.1,1,3354689,3354689.0,3354689,3354689,3354689,3354689.0,3354689,3354689,100.0,ASM167203v1,1590,,GCF_001672035.1,GCA_001672035.1,yes,SAMN05162259,Nanchang University,2016-06-20,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.4435576591451547,3354689,4.0,0.0,4.0,4.0
GCF_013487805.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,BK-021,GCF_013487805.1,3,3470030,1156676.7,3351949,3351949,3351949,3240040.588,43160,3351949,96.59711875689835,ASM1348780v1,1590,,GCF_013487805.1,GCA_013487805.1,yes,SAMN11650980,Vegut LAB Inc.,2020-07-23,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,3,0.4434148984302729,3470030,5.0,0.0,5.0,5.0
GCF_002576835.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,PC520,GCF_002576835.1,3,3452904,1150968.0,3342669,3342669,3342669,3237714.333,53560,3342669,96.80746988621752,ASM257683v1,1590,,GCF_002576835.1,GCA_002576835.1,yes,SAMN07760023,Northwest A&F University,2017-10-18,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,3,0.4433303097914103,3452904,4.0,0.0,4.0,4.0
GCF_013155145.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,CNEI-KCA4,GCF_013155145.1,1,3327596,3327596.0,3327596,3327596,3327596,3327596.0,3327596,3327596,100.0,ASM1315514v1,1590,,GCF_013155145.1,GCA_013155145.1,yes,SAMN14941080,Nnamdi Azikiwe University,2020-05-24,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.4426156300223945,3327596,4.0,0.0,4.0,4.0
GCF_003345375.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,TMW 1.1478,GCF_003345375.1,2,3387168,1693584.0,3326107,3326107,3326107,3267247.512,61061,3326107,98.19728457519676,ASM334537v1,1590,,GCF_003345375.1,GCA_003345375.1,yes,SAMN07236647,Technische Universitaet Muenchen,2018-07-30,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,2,0.4432097846932895,3387168,4.0,0.0,4.0,4.0
GCF_002220175.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,dm,GCF_002220175.1,1,3325676,3325676.0,3325676,3325676,3325676,3325676.0,3325676,3325676,100.0,ASM222017v1,1590,,GCF_002220175.1,GCA_002220175.1,yes,SAMN06855883,Boston University,2017-07-17,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.4451840768613659,3325676,4.0,0.0,4.0,4.0
GCF_009762745.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,8P-A3,GCF_009762745.1,2,3332776,1666388.0,3323296,3323296,3323296,3313869.931,9480,3323296,99.71555244036804,ASM976274v1,1590,,GCF_009762745.1,GCA_009762745.1,yes,SAMN13520994,FSBSI Institute of Experimental Medicine,2019-12-18,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,2,0.4442200735963053,3332776,4.0,0.0,4.0,4.0
GCF_002868775.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,K259,GCF_002868775.1,2,3373076,1686538.0,3312096,3312096,3312096,3253320.848,60980,3312096,98.19215457938095,ASM286877v1,1590,,GCF_002868775.1,GCA_002868775.1,yes,SAMN08274873,Handong Global University,2018-01-09,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,2,0.4449048880013376,3373076,4.0,0.0,4.0,4.0
GCF_002005385.2,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,10CH,GCF_002005385.2,1,3311056,3311056.0,3311056,3311056,3311056,3311056.0,3311056,3311056,100.0,ASM200538v2,1590,,GCF_002005385.2,GCA_002005385.2,yes,SAMN06311425,University of Reading,2017-10-10,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.4451295900763986,3311056,4.0,0.0,4.0,4.0
GCF_017798305.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,NCIMB8826,GCF_017798305.1,2,3344312,1672156.0,3308242,3308242,3308242,3272950.064,36070,3308242,98.92145230468928,ASM1779830v1,1590,,GCF_017798305.1,GCA_017798305.1,yes,SAMN11128907,UC Davis,2021-04-06,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,2,0.4442782252373582,3344312,5.0,0.0,6.0,7.0
GCF_015693925.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,ZDY2013,GCF_015693925.1,1,3304282,3304282.0,3304282,3304282,3304282,3304282.0,3304282,3304282,100.0,ASM1569392v1,1590,,GCF_015693925.1,GCA_015693925.1,yes,SAMN16814808,Nanchang University,2020-11-29,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.445557007543545,3304282,4.0,0.0,4.0,4.0
GCF_004103495.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,SRCM103472,GCF_004103495.1,1,3301805,3301805.0,3301805,3301805,3301805,3301805.0,3301805,3301805,100.0,ASM410349v1,1590,,GCF_004103495.1,GCA_004103495.1,yes,SAMN10754018,Microbial Institute for Fermentation Industry,2019-01-23,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.4446552718891636,3301805,4.0,0.0,4.0,4.0
GCF_004103515.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,SRCM103473,GCF_004103515.1,2,3316671,1658335.5,3301769,3301769,3301769,3287000.911,14902,3301769,99.55069405436956,ASM410351v1,1590,,GCF_004103515.1,GCA_004103515.1,yes,SAMN10754056,Microbial Institute for Fermentation Industry,2019-01-23,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,2,0.4443178114440654,3316671,4.0,0.0,4.0,4.0
GCF_010586945.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,202195,GCF_010586945.1,2,3356433,1678216.5,3295668,3295668,3295668,3237103.184,60765,3295668,98.18959591923928,ASM1058694v1,1590,,GCF_010586945.1,GCA_010586945.1,yes,SAMN11618740,University of Alabama at Birmingham,2020-02-14,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,2,0.4435211428322865,3356433,4.0,0.0,4.0,4.0
GCF_018351295.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,ATCC 202195,GCF_018351295.1,3,3353701,1117900.3,3295397,3295397,3295397,3239059.084,1815,3295397,98.26150273980896,ASM1835129v1,1590,,GCF_018351295.1,GCA_018351295.1,yes,SAMN14169821,DuPont Nutrition and Biosciences,2021-05-13,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,3,0.4435094243643068,3353701,4.0,0.0,4.0,4.0
GCF_020881935.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,ZW5,GCF_020881935.1,4,3427633,856908.2,3292575,3292575,3292575,3164648.944,40096,3292575,96.0597298485573,ASM2088193v1,1590,,GCF_020881935.1,GCA_020881935.1,yes,SAMN22871635,Shandong First Medical University,2021-11-16,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,4,0.4430690216834766,3427633,4.0,0.0,4.0,4.0
GCF_002948215.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,KC28,GCF_002948215.1,1,3291849,3291849.0,3291849,3291849,3291849,3291849.0,3291849,3291849,100.0,ASM294821v1,1590,,GCF_002948215.1,GCA_002948215.1,yes,SAMN08512091,Handong Global University,2018-02-19,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.4450477527978956,3291849,4.0,0.0,4.0,4.0
GCF_016812075.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,CXG9,GCF_016812075.1,2,3411020,1705510.0,3291636,3291636,3291636,3180608.761,119384,3291636,96.50004983846476,ASM1681207v1,1590,,GCF_016812075.1,GCA_016812075.1,yes,SAMN17601126,Zhejiang Academy of Agricultural Sciences,2021-02-07,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,2,0.4444729142602506,3411020,4.0,0.0,4.0,4.0
GCF_002109425.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,LP2,GCF_002109425.1,1,3284622,3284622.0,3284622,3284622,3284622,3284622.0,3284622,3284622,100.0,ASM210942v1,1590,,GCF_002109425.1,GCA_002109425.1,yes,SAMN06756312,Hubei University of Technology,2017-04-25,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.4454862690440483,3284622,4.0,0.0,4.0,4.0
GCF_000931425.2,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,B21,GCF_000931425.2,3,3310674,1103558.0,3284260,3284260,3284260,3258193.622,5985,3284260,99.20215641890442,ASM93142v2,1590,,GCF_000931425.2,GCA_000931425.2,yes,SAMN03278695,RMIT University,2018-02-06,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,3,0.4442016942773586,3310674,6.0,1.0,7.0,8.0
GCF_004101505.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,SRCM103357,GCF_004101505.1,5,3543241,708648.2,3277486,3277486,3277486,3036961.897,39317,3277486,92.49966344372284,ASM410150v1,1590,,GCF_004101505.1,GCA_004101505.1,yes,SAMN10742635,Microbial Institute for Fermentation Industry,2019-01-22,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,5,0.442891409305774,3543241,3.0,0.0,3.0,3.0
GCF_003589725.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,ZFM55,GCF_003589725.1,4,3412302,853075.5,3268766,3268766,3268766,3133287.981,43920,3268766,95.7935727845894,ASM358972v1,1590,,GCF_003589725.1,GCA_003589725.1,yes,SAMN07305427,Zhejiang Gongshang University,2018-09-23,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,4,0.4432685031981342,3412302,4.0,0.0,4.0,4.0
GCF_003966855.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,SN35N,GCF_003966855.1,5,3415192,683038.4,3267626,3267626,3267626,3128384.401,22660,3267626,95.67913019238745,ASM396685v1,1590,,GCF_003966855.1,GCA_003966855.1,yes,SAMD00097254,Hiroshima University,2018-08-10,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,5,0.4427150801477633,3415192,4.0,0.0,4.0,4.0
GCF_013367715.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,Heal19,GCF_013367715.1,3,3366732,1122244.0,3265930,3265930,3265930,3170016.975,25720,3265930,97.00593929068307,ASM1336771v1,1590,,GCF_013367715.1,GCA_013367715.1,yes,SAMN14600802,Wageningen University and Research,2020-06-23,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,3,0.4438868315030718,3366732,4.0,0.0,4.0,4.0
GCF_001596095.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,JBE245,GCF_001596095.1,1,3262611,3262611.0,3262611,3262611,3262611,3262611.0,3262611,3262611,100.0,ASM159609v1,1590,,GCF_001596095.1,GCA_001596095.1,yes,SAMN04517536,Chonbuk National University,2016-03-22,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,1,0.4447827215687068,3262611,4.0,0.0,4.0,4.0
GCF_003627335.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,ZFM9,GCF_003627335.1,6,3434010,572335.0,3261543,3261543,3261543,3099700.667,21962,3261543,94.9776791564381,ASM362733v1,1590,,GCF_003627335.1,GCA_003627335.1,yes,SAMN07303085,Zhejiang Gongshang University,2018-10-08,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,6,0.4425621940530167,3434010,4.0,0.0,4.0,4.0
GCF_001484005.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,LZ95,GCF_001484005.1,3,3322458,1107486.0,3261418,3261418,3261418,3202255.952,12484,3261418,98.1628059707602,ASM148400v1,1590,,GCF_001484005.1,GCA_001484005.1,yes,SAMN03854682,ZHE JIANG GONG SHANG UNIVERSITY,2016-01-04,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,3,0.4446554328151025,3322458,4.0,0.0,4.0,4.0
GCF_002286275.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,LP3,GCF_002286275.1,3,3329954,1109984.7,3259858,3259858,3259858,3192118.923,19584,3259858,97.89498593674269,ASM228627v1,1590,,GCF_002286275.1,GCA_002286275.1,yes,SAMN05631073,Korea Food Research Institute,2017-09-05,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,3,0.4444163492949152,3329954,4.0,0.0,4.0,4.0
GCF_017301935.1,custom,Lactiplantibacillus plantarum (firmicutes),Lactiplantibacillus,plantarum,12,GCF_017301935.1,2,3310911,1655455.5,3257370,3257370,3257370,3205560.631,53541,3257370,98.38289220096826,ASM1730193v1,1590,,GCF_017301935.1,GCA_017301935.1,yes,SAMN13495976,Dalian Polytechnic University,2021-03-08,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,,Lactiplantibacillus,2,0.4448808802169554,3310911,4.0,0.0,4.0,4.0
