genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_002003555.1,custom,Lactobacillus gasseri (firmicutes),Lactobacillus,gasseri,AL5,GCF_002003555.1,35,1985720,56734.9,1125240,571948,143158,816056.325,205,1125240,56.66659952057692,ASM200355v1,1596,,GCF_002003555.1,GCA_002003555.1,yes,SAMN06289783,University of Naples Federico II,2017-02-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,35,0.347201015248877,1985720,1.0,0.0,1.0,1.0
GCF_018389265.1,custom,Lactobacillus gasseri (firmicutes),Lactobacillus,gasseri,FR2,GCF_018389265.1,21,1969150,93769.0,271465,137907,42803,232680.661,2034,413217,13.785897468450855,ASM1838926v1,1596,,GCF_018389265.1,GCA_018389265.1,yes,SAMN04441124,North Carolina State University,2021-05-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,21,0.3475941396033821,1969150,2.0,0.0,2.0,2.0
GCF_902167745.1,custom,Lactobacillus gasseri (firmicutes),Lactobacillus,gasseri,Lactobacillus_gasseri_SV_Bg7063_mod2,GCF_902167745.1,36,2041703,56714.0,146683,66803,33219,214917.681,542,494188,7.184345617359626,Lactobacillus_gasseri_SV_Bg7063_mod2,1596,,GCF_902167745.1,GCA_902167745.1,yes,SAMEA5771509,The Edison Family Center of Genome Sciences and Systems Biology,2019-07-15,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,36,0.3487108555945698,2041703,2.0,1.0,2.0,2.0
GCF_001063505.1,custom,Lactobacillus gasseri (firmicutes),Lactobacillus,gasseri,497_LGAS,GCF_001063505.1,47,2095509,44585.3,146717,43074,26284,116312.572,733,204349,7.001497010988738,ASM106350v1,1596,,GCF_001063505.1,GCA_001063505.1,yes,SAMN03197689,University of Washington,2015-07-10,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,47,0.3477942590559143,2095509,3.0,1.0,3.0,3.0
GCF_003315575.1,custom,Lactobacillus gasseri (firmicutes),Lactobacillus,gasseri,JG141,GCF_003315575.1,38,2042985,53762.8,121602,50927,27390,124124.95,564,285708,5.952172923442904,ASM331557v1,1596,,GCF_003315575.1,GCA_003315575.1,yes,SAMN08457806,North Carolina State University,2018-07-12,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,38,0.3480896824988925,2042985,4.0,1.0,4.0,4.0
GCF_001068345.1,custom,Lactobacillus gasseri (firmicutes),Lactobacillus,gasseri,987_LJOH,GCF_001068345.1,81,2050578,25315.8,116019,52087,26229,165598.511,207,350766,5.657868171803267,ASM106834v1,1596,,GCF_001068345.1,GCA_001068345.1,yes,SAMN03198208,University of Washington,2015-07-10,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,81,0.3494341595394079,2050578,1.0,0.0,1.0,1.0
GCF_006982025.1,custom,Lactobacillus gasseri (firmicutes),Lactobacillus,gasseri,7135,GCF_006982025.1,87,1966973,22608.9,77528,46406,33271,90496.375,201,190189,3.9414877580932735,ASM698202v1,1596,,GCF_006982025.1,GCA_006982025.1,yes,SAMN11332831,Western University,2019-07-15,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,87,0.347428256513943,1966973,2.0,0.0,2.0,2.0
GCF_003584685.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,JCM 5343,GCF_003584685.1,1,1937632,1937632.0,1937632,1937632,1937632,1937632.0,1937632,1937632,100.0,ASM358468v1,2107999,,GCF_003584685.1,GCA_003584685.1,yes,SAMD00113349,National Institure of Genetics,2018-06-21,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,1,0.3489857723241565,1937632,2.0,0.0,2.0,2.0
GCF_900636895.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,NCTC13720,GCF_900636895.1,1,1982157,1982157.0,1982157,1982157,1982157,1982157.0,1982157,1982157,100.0,44927_E01,2107999,,GCF_900636895.1,GCA_900636895.1,yes,SAMEA3881061,SC,2018-12-20,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,1,0.3502129246068803,1982157,1.0,0.0,1.0,1.0
GCF_009734365.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,NCK1347,GCF_009734365.1,1,1944204,1944204.0,1944204,1944204,1944204,1944204.0,1944204,1944204,100.0,ASM973436v1,2107999,,GCF_009734365.1,GCA_009734365.1,yes,SAMN12739458,North Carolina State University,2019-12-09,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,1,0.3502353662475748,1944204,1.0,0.0,1.0,1.0
GCF_003307275.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,JCM 5343,GCF_003307275.1,16,1914502,119656.4,448741,154442,101915,389663.382,1028,667074,23.43904576751552,ASM330727v1,2107999,,GCF_003307275.1,GCA_003307275.1,yes,SAMD00099061,National Institure of Genetics,2018-06-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,16,0.3474830530341571,1914502,2.0,0.0,2.0,2.0
GCF_015550525.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,1001095IJ_161003_B4,GCF_015550525.1,11,2018492,183499.3,577137,219521,211911,565141.122,1002,840161,28.59248389391685,ASM1555052v1,2107999,,GCF_015550525.1,GCA_015550525.1,yes,SAMN15532622,Icahn School of Medicine at Mount Sinai,2020-11-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,11,0.3448297045517148,2018492,2.0,0.0,2.0,2.0
GCF_003307255.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,JCM 1130,GCF_003307255.1,15,2027615,135174.3,454393,211308,114975,390843.645,1401,626774,22.41022087526478,ASM330725v1,2107999,,GCF_003307255.1,GCA_003307255.1,yes,SAMD00099060,National Institure of Genetics,2018-06-21,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,15,0.3494115007040291,2027615,2.0,0.0,2.0,2.0
GCF_018588245.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,ADH,GCF_018588245.1,18,2013399,111855.5,334163,133117,62190,477694.504,2068,863105,16.59695867535446,ASM1858824v1,2107999,,GCF_018588245.1,GCA_018588245.1,yes,SAMN04437143,North Carolina State University,2021-05-28,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,18,0.3487704126206479,2013399,2.0,0.0,2.0,2.0
GCF_015552765.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,J1101004_170508_E2,GCF_015552765.1,10,1915179,191517.9,393331,218251,197950,538351.917,1567,863074,20.537558108145504,ASM1555276v1,2107999,,GCF_015552765.1,GCA_015552765.1,yes,SAMN15532538,Icahn School of Medicine at Mount Sinai,2020-11-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,10,0.3467456566723006,1915179,2.0,0.0,2.0,2.0
GCF_019972195.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,JCM 11657,GCF_019972195.1,30,1932890,64429.7,183270,108172,46160,311965.137,305,658260,9.481657000657048,ASM1997219v1,2107999,,GCF_019972195.1,GCA_019972195.1,yes,SAMD00280196,Tokyo University of Agricultured,2021-07-26,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,30,0.3486292546394259,1932890,3.0,1.0,3.0,3.0
GCF_019459585.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,UBLG-36,GCF_019459585.1,36,1980602,55016.7,154712,80429,42419,276983.825,209,603720,7.811362403955969,ASM1945958v1,2107999,,GCF_019459585.1,GCA_019459585.1,yes,SAMN20447910,Unique Biotech Limited,2021-08-08,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,36,0.348097699588307,1980602,2.0,1.0,2.0,2.0
GCF_003307295.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,JCM 5344,GCF_003307295.1,26,1969157,75736.8,127936,81235,43671,152261.926,1372,331236,6.496993383463076,ASM330729v1,2107999,,GCF_003307295.1,GCA_003307295.1,yes,SAMD00099062,National Institure of Genetics,2018-06-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,26,0.3467372078508722,1969157,4.0,1.0,4.0,4.0
GCF_007785845.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,UMB6975,GCF_007785845.1,52,2108391,40546.0,111776,36327,24761,112526.573,629,203978,5.301483453496054,ASM778584v1,2107999,,GCF_007785845.1,GCA_007785845.1,yes,SAMN12277453,Loyola University Chicago,2019-07-31,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,52,0.3483348202491853,2108391,3.0,2.0,3.0,3.0
GCF_015560405.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,D6t1_180914_C1,GCF_015560405.1,42,1997138,47550.9,95923,59839,30171,96973.66,1473,199181,4.803023126093439,ASM1556040v1,2107999,,GCF_015560405.1,GCA_015560405.1,yes,SAMN15532379,Icahn School of Medicine at Mount Sinai,2020-11-17,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,42,0.3477981992230882,1997138,1.0,0.0,1.0,1.0
GCF_010092655.1,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,Indica,GCF_010092655.1,38,1932640,50858.9,84066,54891,38150,96288.247,1001,168389,4.349801308055302,ASM1009265v1,2107999,,GCF_010092655.1,GCA_010092655.1,yes,SAMN13876175,Translational Health Science and Technology Institute,2020-02-02,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,38,0.3468224811656594,1932640,2.0,1.0,2.0,2.0
GCF_014269295.2,custom,Lactobacillus paragasseri (firmicutes),Lactobacillus,paragasseri,UBLG-36,GCF_014269295.2,5,1941907,388381.4,1908034,1908034,1908034,1875122.717,297,1908034,98.2556837170884,ASM1426929v2,2107999,,GCF_014269295.2,GCA_014269295.2,yes,SAMN15733757,Vellore Institute of Technology,2021-03-30,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,5,0.3478539394523012,1941907,3.0,0.0,3.0,3.0
GCF_005886075.1,custom,Lactobacillus paragasseri JV-V03 (firmicutes),Lactobacillus,paragasseri,JV-V03,GCF_005886075.1,3,2030305,676768.3,1967870,1967870,1967870,1908423.387,20726,1967870,96.9248462669402,ASM588607v1,525326,Representative Genome,GCF_005886075.1,GCA_005886075.1,yes,SAMN00001501,University of Technology Sydney,2019-05-29,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,3,0.3476280657339661,2030305,2.0,1.0,2.0,2.0
GCF_000143645.1,custom,Lactobacillus paragasseri JV-V03 (firmicutes),Lactobacillus,paragasseri,JV-V03,GCF_000143645.1,8,2011855,251481.9,1145353,586060,202169,844211.271,1788,1145353,56.93019626165901,ASM14364v1,525326,,GCF_000143645.1,GCA_000143645.1,yes,SAMN00001501,Baylor College of Medecine,2010-07-13,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,8,0.3460239430774086,2011855,2.0,0.0,2.0,2.0
GCF_000406345.2,custom,Lactobacillus paragasseri K7 (firmicutes),Lactobacillus,paragasseri,K7,GCF_000406345.2,8,1994163,249270.4,1276267,420519,237475,934855.156,225,1276267,64.0001343922237,LK71.0,1334627,,GCF_000406345.2,GCA_000406345.2,yes,SAMN02178496,"Institute of Dairy Science and Probiotics, Department of Animal Science, Biotechnical Faculty, University of Ljubljana",2014-06-12,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,8,0.348142052580456,1994163,4.0,0.0,4.0,4.0
GCF_009834385.1,custom,Lactobacillus sp. JM1 (firmicutes),Lactobacillus,sp.,JM1,GCF_009834385.1,3,2085415,695138.3,1996913,1996913,1996913,1914044.847,44217,1996913,95.75614446045512,ASM983438v1,2690380,,GCF_009834385.1,GCA_009834385.1,yes,SAMN12753695,Northeast Agricultural University,2020-01-08,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri,,Lactobacillus,3,0.3507023781837188,2085415,4.0,1.0,4.0,4.0
