genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_004063635.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,SRCM 103290,GCF_004063635.1,1,2120877,2120877.0,2120877,2120877,2120877,2120877.0,2120877,2120877,100.0,ASM406363v1,1613,,GCF_004063635.1,GCA_004063635.1,yes,SAMN10738354,Chunlab,2019-01-20,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5136827831128349,2120877,0.0,0.0,0.0,0.0
GCF_016617695.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,B44,GCF_016617695.1,1,2110953,2110953.0,2110953,2110953,2110953,2110953.0,2110953,2110953,100.0,ASM1661769v1,1613,,GCF_016617695.1,GCA_016617695.1,yes,SAMN17214540,"Technology Center of Bright Dairy & Food Co., Ltd,China",2021-01-12,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5157149401241998,2110953,1.0,0.0,1.0,1.0
GCF_012273035.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,HFD1,GCF_012273035.1,1,2101878,2101878.0,2101878,2101878,2101878,2101878.0,2101878,2101878,100.0,ASM1227303v1,1613,,GCF_012273035.1,GCA_012273035.1,yes,SAMN14470504,Kazan Federal University,2020-04-12,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5175200463585422,2101878,0.0,0.0,0.0,0.0
GCF_018884205.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,YLF016,GCF_018884205.1,1,2094354,2094354.0,2094354,2094354,2094354,2094354.0,2094354,2094354,100.0,ASM1888420v1,1613,,GCF_018884205.1,GCA_018884205.1,yes,SAMN16987128,Huazhong agricultural university,2021-06-15,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5146427012816363,2094354,1.0,0.0,1.0,1.0
GCF_002242615.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,SK152,GCF_002242615.1,1,2092273,2092273.0,2092273,2092273,2092273,2092273.0,2092273,2092273,100.0,ASM224261v1,1613,,GCF_002242615.1,GCA_002242615.1,yes,SAMN04858206,Dankook University,2017-08-07,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5194355612293424,2092273,0.0,0.0,0.0,0.0
GCF_900205745.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,IMDO 130101,GCF_900205745.1,1,2089202,2089202.0,2089202,2089202,2089202,2089202.0,2089202,2089202,100.0,Lf_IMDO_130101,1613,,GCF_900205745.1,GCA_900205745.1,yes,SAMEA104224050,VRIJE UNIVERSITEIT BRUSSEL,2018-02-16,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5146797676816316,2089202,0.0,0.0,0.0,0.0
GCF_018732245.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,9-4,GCF_018732245.1,1,2085632,2085632.0,2085632,2085632,2085632,2085632.0,2085632,2085632,100.0,ASM1873224v1,1613,,GCF_018732245.1,GCA_018732245.1,yes,SAMN18711544,Guangxi University,2021-06-07,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5125098771020007,2085632,0.0,0.0,0.0,0.0
GCF_002192435.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,LAC FRN-92,GCF_002192435.1,1,2063606,2063606.0,2063606,2063606,2063606,2063606.0,2063606,2063606,100.0,ASM219243v1,1613,,GCF_002192435.1,GCA_002192435.1,yes,SAMN07192734,Universita' degli Studi di Catania,2017-06-13,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5178532142279098,2063606,0.0,0.0,0.0,0.0
GCF_003346795.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,LDTM 7301,GCF_003346795.1,1,2046196,2046196.0,2046196,2046196,2046196,2046196.0,2046196,2046196,100.0,ASM334679v1,1613,,GCF_003346795.1,GCA_003346795.1,yes,SAMN05712721,Seoul National University,2018-07-31,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5170257394697282,2046196,0.0,0.0,0.0,0.0
GCF_003255875.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,CBA7106,GCF_003255875.1,1,2042277,2042277.0,2042277,2042277,2042277,2042277.0,2042277,2042277,100.0,ASM325587v1,1613,,GCF_003255875.1,GCA_003255875.1,yes,SAMN07224244,Korea Food Research Institute,2018-06-18,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5165783094066084,2042277,0.0,0.0,0.0,0.0
GCF_018866265.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,L1,GCF_018866265.1,2,2022749,1011374.5,2000827,2000827,2000827,1979380.169,21922,2000827,98.91622737175992,ASM1886626v1,1613,,GCF_018866265.1,GCA_018866265.1,yes,SAMN19589998,Yunnan Agricultural University,2021-06-14,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,2,0.5180237389809611,2022749,1.0,0.0,1.0,1.0
GCF_016861955.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,ike38,GCF_016861955.1,2,2002993,1001496.5,1973978,1973978,1973978,1945803.612,29015,1973978,98.55141780325742,ASM1686195v1,1613,,GCF_016861955.1,GCA_016861955.1,yes,SAMD00268105,Lactobacillus fermentum,2021-01-15,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,2,0.5201580834281497,2002993,1.0,0.0,1.0,1.0
GCF_001742205.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,NCC2970,GCF_001742205.1,1,1949874,1949874.0,1949874,1949874,1949874,1949874.0,1949874,1949874,100.0,ASM174220v1,1613,,GCF_001742205.1,GCA_001742205.1,yes,SAMN05510874,Nestle Research Center,2016-09-22,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5221070694824383,1949874,0.0,0.0,0.0,0.0
GCF_011032745.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,AGR1487,GCF_011032745.1,1,1939032,1939032.0,1939032,1939032,1939032,1939032.0,1939032,1939032,100.0,ASM1103274v1,1613,,GCF_011032745.1,GCA_011032745.1,yes,SAMN13639333,Riddet Institute,2020-02-27,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5217407448665107,1939032,0.0,0.0,0.0,0.0
GCF_003860425.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,YL-11,GCF_003860425.1,1,1908534,1908534.0,1908534,1908534,1908534,1908534.0,1908534,1908534,100.0,ASM386042v1,1613,,GCF_003860425.1,GCA_003860425.1,yes,SAMN10484493,china agricultural university,2018-12-04,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.5193976109411726,1908534,0.0,0.0,0.0,0.0
GCF_005341425.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,B1 28,GCF_005341425.1,1,1905587,1905587.0,1905587,1905587,1905587,1905587.0,1905587,1905587,100.0,ASM534142v1,1613,,GCF_005341425.1,GCA_005341425.1,yes,SAMN09475314,Weill Cornell Medicine,2019-05-14,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.522950146070476,1905587,0.0,0.0,0.0,0.0
GCF_013394085.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,DSM 20052,GCF_013394085.1,1,1887974,1887974.0,1887974,1887974,1887974,1887974.0,1887974,1887974,100.0,ASM1339408v1,1613,,GCF_013394085.1,GCA_013394085.1,yes,SAMN11893902,North Carolina State University,2020-07-08,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.524162938684537,1887974,0.0,0.0,0.0,0.0
GCF_004208815.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,MTCC 5898,GCF_004208815.1,1,2098685,2098685.0,2098685,2098685,2098685,2098685.0,2098685,2098685,100.0,ASM420881v1,1613,,GCF_004208815.1,GCA_004208815.1,yes,SAMN10868412,ICAR-National Dairy Research Institute,2019-02-18,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.4464467035310206,2098685,0.0,0.0,0.0,0.0
GCF_001854105.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,47-7,GCF_001854105.1,1,2098685,2098685.0,2098685,2098685,2098685,2098685.0,2098685,2098685,100.0,ASM185410v1,1613,,GCF_001854105.1,GCA_001854105.1,yes,SAMN05893390,Khon Kaen University,2016-10-26,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.4579215079919092,2098685,0.0,0.0,0.0,0.0
GCF_000966835.2,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,LfQi6,GCF_000966835.2,1,2098510,2098510.0,2098510,2098510,2098510,2098510.0,2098510,2098510,100.0,ASM96683v2,1613,,GCF_000966835.2,GCA_000966835.2,yes,SAMN03372370,Quorum Innovations,2018-01-11,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,1,0.4513917017312283,2098510,0.0,0.0,0.0,0.0
GCF_016861465.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,01-B1,GCF_016861465.1,54,2001723,37068.9,102808,46071,29843,90677.645,210,176346,5.135975357229746,ASM1686146v1,1613,,GCF_016861465.1,GCA_016861465.1,yes,SAMD00270997,"Sanwa Shurui Co., Ltd.",2021-01-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,54,0.5193610704378179,2001723,0.0,0.0,0.0,0.0
GCF_001010185.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,39,GCF_001010185.1,55,1829655,33266.5,85869,32350,12927,98372.607,2994,260777,4.69317986177722,ASM101018v1,1613,,GCF_001010185.1,GCA_001010185.1,yes,SAMN03452287,Federal State Scientific-Industrial Company MICROGEN,2015-05-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,55,0.5163181036862141,1829655,1.0,1.0,1.0,1.0
GCF_002899655.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,CRL1446,GCF_002899655.1,56,2148781,38371.1,75620,43570,29030,95333.583,1871,239104,3.5192046094971987,ASM289965v1,1613,,GCF_002899655.1,GCA_002899655.1,yes,SAMN08355059,CERELA-CONICET,2018-01-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,56,0.5140188786107099,2148781,0.0,0.0,0.0,0.0
GCF_009914845.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,D12,GCF_009914845.1,29,2016340,69529.0,164687,108587,48229,161799.341,1011,298694,8.167620540186675,ASM991484v1,1613,,GCF_009914845.1,GCA_009914845.1,yes,SAMN10319712,IGA Technology Services Srl,2020-01-22,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,29,0.5156288126010494,2016340,0.0,0.0,0.0,0.0
GCF_001368755.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,222,GCF_001368755.1,73,1950408,26717.9,55702,31430,20918,70939.377,526,159496,2.8559152751629404,LF_newbler2.7,1613,,GCF_001368755.1,GCA_001368755.1,yes,SAMEA3158475,VRIJE UNIVERSITEIT BRUSSEL,2015-03-19,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,73,0.5208079540280803,1950408,0.0,0.0,0.0,0.0
GCF_003464285.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,AF15-40LB,GCF_003464285.1,80,1968193,24602.4,62108,32386,13655,75461.471,640,168042,3.155584843559549,ASM346428v1,1613,,GCF_003464285.1,GCA_003464285.1,yes,SAMN09734289,BGI,2018-09-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,80,0.5195552468685743,1968193,2.0,2.0,2.0,2.0
GCF_902363965.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,MGYG-HGUT-00166,GCF_902363965.1,80,1968193,24602.4,62108,32386,13655,75461.471,640,168042,3.155584843559549,MGYG-HGUT-00166,1613,,GCF_902363965.1,GCA_902363965.1,yes,SAMEA5849667,EMG,2019-08-22,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,80,0.5195552468685743,1968193,2.0,2.0,2.0,2.0
GCF_004683835.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,FUA3588,GCF_004683835.1,91,2024026,22242.0,57818,28620,10408,64443.555,559,147738,2.8565838581124945,ASM468383v1,1613,,GCF_004683835.1,GCA_004683835.1,yes,SAMN11109659,University of Alberta,2019-04-05,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,91,0.5158362590203881,2024026,0.0,0.0,0.0,0.0
GCF_002591935.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,SHI-2,GCF_002591935.1,93,1937976,20838.5,51268,28532,13288,58203.094,537,126187,2.645440397610704,ASM259193v1,1613,,GCF_002591935.1,GCA_002591935.1,yes,SAMN07267218,JCVI,2017-10-19,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,93,0.5205766222079118,1937976,1.0,0.0,1.0,1.0
GCF_900163585.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,S6,GCF_900163585.1,82,1911362,23309.3,50830,27686,11249,65368.893,1275,183442,2.65936018399445,LFS6,1613,,GCF_900163585.1,GCA_900163585.1,yes,SAMEA80264668,MICALIS,2017-02-11,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,82,0.5227382358757786,1911362,0.0,0.0,0.0,0.0
GCF_900163595.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,S13,GCF_900163595.1,85,1915205,22531.8,50830,30667,13151,65523.447,992,183442,2.654023981766965,ASM90016359v1,1613,,GCF_900163595.1,GCA_900163595.1,yes,SAMEA80310418,MICALIS,2017-02-11,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,85,0.5225122114864988,1915205,0.0,0.0,0.0,0.0
GCF_016918895.1,custom,Limosilactobacillus fermentum (firmicutes),Limosilactobacillus,fermentum,NKN-51,GCF_016918895.1,100,1879705,18797.0,1654674,1654674,41917,1458053.079,319,1654674,88.02838743313445,ASM1691889v1,1613,,GCF_016918895.1,GCA_016918895.1,yes,SAMN17885229,Indian Institute of Technology Roorkee,2021-02-22,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,100,0.5146876770557082,1879705,0.0,0.0,0.0,0.0
GCF_000162395.1,custom,Limosilactobacillus fermentum 28-3-CHN (firmicutes),Limosilactobacillus,fermentum,28-3-CHN,GCF_000162395.1,42,2026518,48250.4,227280,167360,102855,244573.541,502,367310,11.21529638522826,ASM16239v1,575599,,GCF_000162395.1,GCA_000162395.1,yes,SAMN02463745,Broad Institute,2009-10-05,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,42,0.504051284025111,2026518,0.0,0.0,0.0,0.0
GCF_000466785.3,custom,Limosilactobacillus fermentum 3872 (firmicutes),Limosilactobacillus,fermentum,3872,GCF_000466785.3,2,2330492,1165246.0,2297851,2297851,2297851,2266124.343,32641,2297851,98.5993944626285,ASM46678v3,1381124,,GCF_000466785.3,GCA_000466785.3,yes,SAMN02314197,Kingston University,2015-06-17,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,2,0.5060630974060413,2330492,1.0,0.0,1.0,1.0
GCF_000159215.1,custom,Limosilactobacillus fermentum ATCC 14931 (firmicutes),Limosilactobacillus,fermentum,ATCC 14931,GCF_000159215.1,74,1867005,25229.8,219560,170480,69483,211995.391,202,342590,11.760011355084748,ASM15921v1,525325,,GCF_000159215.1,GCA_000159215.1,yes,SAMN00001473,Baylor College of Medicine,2009-05-28,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum,,Limosilactobacillus,74,0.5079557901558914,1867005,0.0,0.0,0.0,0.0
