genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_003627235.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,ZFM225,GCF_003627235.1,2,2015501,1007750.5,1964215,1964215,1964215,1915539.025,51286,1964215,97.45542175369796,ASM362723v1,1599,,GCF_003627235.1,GCA_003627235.1,yes,SAMN07311129,Zhejiang Gongshang University,2018-10-08,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,2,0.4118822069549953,2015501,2.0,0.0,3.0,4.0
GCF_003627875.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,LZ217,GCF_003627875.1,2,2015495,1007747.5,1964209,1964209,1964209,1915533.033,51286,1964209,97.4554141786509,ASM362787v1,1599,,GCF_003627875.1,GCA_003627875.1,yes,SAMN07305388,Zhejiang Gongshang University,2018-10-09,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,2,0.4118799600098239,2015495,2.0,0.0,3.0,4.0
GCF_003627315.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,ZFM229,GCF_003627315.1,2,2015489,1007744.5,1964205,1964205,1964205,1915530.837,51284,1964205,97.45550583506038,ASM362731v1,1599,,GCF_003627315.1,GCA_003627315.1,yes,SAMN07305421,Zhejiang Gongshang University,2018-10-08,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,2,0.4118792015237989,2015489,2.0,0.0,3.0,4.0
GCF_002370375.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,LK-145,GCF_002370375.1,4,1994264,498566.0,1950487,1950487,1950487,1908254.461,4315,1950487,97.80485432219606,ASM237037v1,1599,,GCF_002370375.1,GCA_002370375.1,yes,SAMD00065788,"Department of Life Science & Technology Faculty of Chemistry, Materials and Biotechnology Kansai University",2017-05-30,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,4,0.4117844979400922,1994264,2.0,0.0,2.0,2.0
GCF_003288235.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,WiKim0074,GCF_003288235.1,3,2037873,679291.0,1947603,1947603,1947603,1863331.011,44839,1947603,95.57038147126931,ASM328823v1,1599,,GCF_003288235.1,GCA_003288235.1,yes,SAMN08142168,World Institute of Kimchi,2018-07-05,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,3,0.4103523624877507,2037873,2.0,0.0,3.0,4.0
GCF_002224565.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,FAM18311,GCF_002224565.1,3,2056563,685521.0,1945884,1945884,1945884,1844971.242,26098,1945884,94.61825385363832,ASM222456v1,1599,,GCF_002224565.1,GCA_002224565.1,yes,SAMN06473274,ETH Zurich,2017-07-24,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,3,0.4098036384005741,2056563,3.0,1.0,7.0,8.0
GCF_900234345.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,FLEC01,GCF_900234345.1,4,1957804,489451.0,1902372,1902372,1902372,1849167.247,11068,1902372,97.168664483268,FLEC01_assembly_v1,1599,,GCF_900234345.1,GCA_900234345.1,yes,SAMEA104285099,INRA,2017-11-01,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,4,0.412435565562232,1957804,3.0,1.0,3.0,3.0
GCF_002105575.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,Probio65,GCF_002105575.1,3,2079964,693321.3,2053862,2053862,2053862,2028251.342,13019,2053862,98.7450744339806,ASM210557v1,1599,,GCF_002105575.1,GCA_002105575.1,yes,SAMN06718010,Korea University,2017-04-24,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,3,0.4113898125159858,2079964,2.0,0.0,3.0,4.0
GCF_003288215.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,WiKim0073,GCF_003288215.1,3,2039916,679972.0,1949750,1949750,1949750,1866456.728,14876,1949750,95.57991603575832,ASM328821v1,1599,,GCF_003288215.1,GCA_003288215.1,yes,SAMN08142167,World Institute of Kimchi,2018-07-05,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,3,0.4118399973332235,2039916,2.0,0.0,3.0,4.0
GCF_900215905.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,J18,GCF_900215905.1,1,1824746,1824746.0,1824746,1824746,1824746,1824746.0,1824746,1824746,100.0,J18a-v1,1599,,GCF_900215905.1,GCA_900215905.1,yes,SAMEA104285110,INRA,2017-11-27,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,1,0.4097819641747399,1824746,3.0,0.0,4.0,5.0
GCF_900216205.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,J112,GCF_900216205.1,5,1977618,395523.6,1896060,1896060,1896060,1819392.54,6593,1896060,95.87594773105828,J112a-v1,1599,,GCF_900216205.1,GCA_900216205.1,yes,SAMEA104285102,INRA,2017-11-27,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,5,0.4099042383311641,1977618,2.0,0.0,2.0,2.0
GCF_900215775.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,J160x1,GCF_900215775.1,3,1896891,632297.0,1842916,1842916,1842916,1791891.987,2211,1842916,97.1545544788815,J160a-v1,1599,,GCF_900215775.1,GCA_900215775.1,yes,SAMEA104285103,INRA,2017-11-27,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,3,0.4104700797251924,1896891,3.0,0.0,4.0,5.0
GCF_900215765.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,J156,GCF_900215765.1,6,1880442,313407.0,1799177,1799177,1799177,1722864.751,2855,1799177,95.67840965049706,J156a-v1,1599,,GCF_900215765.1,GCA_900215765.1,yes,SAMEA104285109,INRA,2017-11-27,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,6,0.4095584974170966,1880442,3.0,0.0,4.0,5.0
GCF_902386625.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,MGYG-HGUT-02389,GCF_902386625.1,4,1957804,489451.0,1902372,1902372,1902372,1849167.247,11068,1902372,97.168664483268,UHGG_MGYG-HGUT-02389,1599,,GCF_902386625.1,GCA_902386625.1,yes,SAMEA5851893,EMG,2019-08-15,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,4,0.412435565562232,1957804,3.0,1.0,3.0,3.0
GCF_900408275.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,CECT 9624,GCF_900408275.1,15,2064426,137628.4,1191731,395297,134492,795899.159,539,1191731,57.72699045642711,Lb_sakei_CECT_9624_Spades_Prokka,1599,,GCF_900408275.1,GCA_900408275.1,yes,SAMEA4648900,UVEG,2018-07-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,15,0.4083997198252686,2064426,2.0,0.0,3.0,4.0
GCF_020514055.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,E13G,GCF_020514055.1,28,1908827,68172.4,193116,130618,92269,314298.008,253,640002,10.116998554609715,ASM2051405v1,1599,,GCF_020514055.1,GCA_020514055.1,yes,SAMN12614778,University of Bologna,2021-10-15,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,28,0.410441595807268,1908827,2.0,0.0,3.0,4.0
GCF_900290175.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,CECT 9267,GCF_900290175.1,27,2033976,75332.4,178105,103032,68277,209714.001,571,423427,8.756494668570328,L_sakei_CECT_9267_Spades_Prokka,1599,,GCF_900290175.1,GCA_900290175.1,yes,SAMEA104569779,UVEG,2018-03-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,27,0.4091459289588471,2033976,3.0,1.0,3.0,3.0
GCF_001981945.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,RI-412,GCF_001981945.1,32,1923301,60103.2,168240,98875,34533,153492.392,2715,251639,8.74746074587389,ASM198194v1,1599,,GCF_001981945.1,GCA_001981945.1,yes,SAMN05717733,ETH Zurich,2017-02-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,32,0.4107464198271617,1923301,3.0,1.0,4.0,5.0
GCF_002750585.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,RI-496,GCF_002750585.1,28,2024467,72302.4,158631,85918,55289,148714.499,2230,235426,7.835692061169681,ASM275058v1,1599,,GCF_002750585.1,GCA_002750585.1,yes,SAMN05717736,ETH Zurich,2017-11-03,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,28,0.4085574128894173,2024467,2.0,0.0,2.0,2.0
GCF_001981735.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,RI-403,GCF_001981735.1,29,2006960,69205.5,142791,100148,42567,162209.694,2783,314386,7.1147905289592215,ASM198173v1,1599,,GCF_001981735.1,GCA_001981735.1,yes,SAMN05717726,ETH Zurich,2017-02-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,29,0.4095104037947941,2006960,2.0,0.0,3.0,4.0
GCF_002750655.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,RI-500,GCF_002750655.1,28,2026516,72375.6,136230,85592,55487,132107.512,2232,235452,6.722374755491691,ASM275065v1,1599,,GCF_002750655.1,GCA_002750655.1,yes,SAMN05717738,ETH Zurich,2017-11-03,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,28,0.4085529055778489,2026516,2.0,0.0,2.0,2.0
GCF_006538665.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,NBRC 3541,GCF_006538665.1,45,1936197,43026.6,117156,60886,37758,137741.598,545,286783,6.05083057147594,ASM653866v1,1599,,GCF_006538665.1,GCA_006538665.1,yes,SAMD00093688,National Institute of Technology and Evaluation,2019-06-12,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,45,0.4105444848845443,1936197,2.0,1.0,3.0,3.0
GCF_001593065.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,FBL1,GCF_001593065.1,44,2005160,45571.8,116042,64511,37221,126116.47,541,287097,5.787169103712422,ASM159306v1,1599,,GCF_001593065.1,GCA_001593065.1,yes,SAMN04452063,Kyunghee University,2016-03-16,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,44,0.4099149195076702,2005160,2.0,0.0,3.0,4.0
GCF_001981825.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,RI-404,GCF_001981825.1,28,1953440,69765.7,109590,86082,44085,152338.159,2106,368082,5.610103202555492,ASM198182v1,1599,,GCF_001981825.1,GCA_001981825.1,yes,SAMN05717727,ETH Zurich,2017-02-01,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,28,0.4093911253992956,1953440,2.0,0.0,3.0,4.0
GCF_901830485.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,AMBR8,GCF_901830485.1,97,1997834,20596.2,106269,61879,27886,115295.265,247,225697,5.319210705193725,AMBR8,1599,,GCF_901830485.1,GCA_901830485.1,yes,SAMEA5665504,UANTW,2019-07-08,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,97,0.4102843379379868,1997834,2.0,1.0,3.0,4.0
GCF_004099995.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,L15,GCF_004099995.1,71,1984378,27949.0,90831,53545,19087,85639.27,254,208798,4.577303316202861,ASM409999v1,1599,,GCF_004099995.1,GCA_004099995.1,yes,SAMN10744150,Texas Tech University,2019-01-21,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,71,0.4103583087496434,1984378,3.0,3.0,3.0,3.0
GCF_003413685.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,TMW 1.411,GCF_003413685.1,41,1944239,47420.5,83749,49488,27688,129266.214,1033,355073,4.307546551632798,ASM341368v1,1599,,GCF_003413685.1,GCA_003413685.1,yes,SAMN09650482,Technische Universitaet Muenchen,2018-08-31,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,41,0.41017642378329,1944239,3.0,2.0,4.0,5.0
GCF_001981705.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,RI-394,GCF_001981705.1,44,1940894,44111.2,73458,39477,23801,94069.801,2310,226700,3.7847507385771713,ASM198170v1,1599,,GCF_001981705.1,GCA_001981705.1,yes,SAMN05717725,ETH Zurich,2017-02-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,44,0.4098224838656825,1940894,2.0,1.0,2.0,2.0
GCF_002750615.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,RI-499,GCF_002750615.1,49,1913054,39041.9,53665,40585,17728,72126.281,2028,142972,2.805200480488266,ASM275061v1,1599,,GCF_002750615.1,GCA_002750615.1,yes,SAMN05717737,ETH Zurich,2017-11-03,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,49,0.4095367930021839,1913054,3.0,3.0,4.0,5.0
GCF_002751085.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,RI-517,GCF_002751085.1,64,1952839,30513.1,52520,30916,14288,60882.182,2275,127886,2.6894178168297542,ASM275108v1,1599,,GCF_002751085.1,GCA_002751085.1,yes,SAMN05717767,ETH Zurich,2017-11-05,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,64,0.4099969326708448,1952839,4.0,4.0,4.0,4.0
GCF_001981795.1,custom,Latilactobacillus sakei (firmicutes),Latilactobacillus,sakei,RI-409,GCF_001981795.1,67,1992567,29739.8,63521,33451,16095,61798.754,2004,152455,3.187897822256416,ASM198179v1,1599,,GCF_001981795.1,GCA_001981795.1,yes,SAMN05717731,ETH Zurich,2017-02-01,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,67,0.4095275089871507,1992567,4.0,3.0,4.0,4.0
GCF_007992315.1,custom,Latilactobacillus sakei subsp. carnosus (firmicutes),Latilactobacillus,sakei,NBRC 107868,GCF_007992315.1,61,1974238,32364.6,102301,46088,20166,89905.488,719,149568,5.181796723596649,ASM799231v1,214325,,GCF_007992315.1,GCA_007992315.1,yes,SAMD00172664,National Institute of Technology and Evaluation Biological Resource Center,2019-07-31,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,61,0.4102975426468339,1974238,2.0,0.0,2.0,2.0
GCF_001435715.1,custom,Latilactobacillus sakei subsp. carnosus DSM 15831 (firmicutes),Latilactobacillus,sakei,DSM 15831,GCF_001435715.1,65,1985394,30544.5,108226,47706,25850,135350.078,212,355078,5.4511094523303685,ASM143571v1,525363,,GCF_001435715.1,GCA_001435715.1,yes,SAMN02369430,Shanghai Majorbio,2015-11-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,65,0.4102097618910906,1985394,3.0,1.0,3.0,3.0
GCF_018437525.1,custom,Latilactobacillus sakei subsp. sakei (firmicutes),Latilactobacillus,sakei,ob4.1,GCF_018437525.1,1,2030031,2030031.0,2030031,2030031,2030031,2030031.0,2030031,2030031,100.0,ASM1843752v1,214326,,GCF_018437525.1,GCA_018437525.1,yes,SAMN19131981,Yonsei University College of Medine,2021-05-21,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,1,0.4112350993654777,2030031,2.0,0.0,2.0,2.0
GCF_004354475.1,custom,Latilactobacillus sakei subsp. sakei (firmicutes),Latilactobacillus,sakei,ATCC 15521,GCF_004354475.1,27,1936187,71710.6,240687,83748,54984,266573.643,1009,534742,12.430979032500476,ASM435447v1,214326,,GCF_004354475.1,GCA_004354475.1,yes,SAMN08555025,Carlsberg Research Laboratory,2019-03-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,27,0.4112454013997615,1936187,3.0,2.0,3.0,3.0
GCF_007989165.1,custom,Latilactobacillus sakei subsp. sakei (firmicutes),Latilactobacillus,sakei,NBRC 15893,GCF_007989165.1,47,1904248,40515.9,101684,46890,26397,118732.305,519,281285,5.3398506917166255,ASM798916v1,214326,,GCF_007989165.1,GCA_007989165.1,yes,SAMD00166243,National Institute of Technology and Evaluation,2019-08-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,47,0.4105620696463906,1904248,3.0,2.0,3.0,3.0
GCF_000026065.1,custom,Latilactobacillus sakei subsp. sakei 23K (firmicutes),Latilactobacillus,sakei,23K,GCF_000026065.1,1,1884661,1884661.0,1884661,1884661,1884661,1884661.0,1884661,1884661,100.0,ASM2606v1,314315,,GCF_000026065.1,GCA_000026065.1,yes,SAMEA3138223,Institut National de la Recherche Agronomique (INRA),2005-11-02,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,1,0.4125760547918167,1884661,2.0,0.0,3.0,4.0
GCF_002370355.1,custom,Latilactobacillus sakei subsp. sakei DSM 20017 = JCM 1157 (firmicutes),Latilactobacillus,sakei,LT-13,GCF_002370355.1,2,1943136,971568.0,1936922,1936922,1936922,1930747.744,6214,1936922,99.68020766431172,ASM237035v1,1423833,,GCF_002370355.1,GCA_002370355.1,yes,SAMD00065787,"Department of Life Science & Technology Faculty of Chemistry, Materials and Biotechnology Kansai University",2017-05-30,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,2,0.4115090245870593,1943136,2.0,0.0,3.0,4.0
GCF_001434065.1,custom,Latilactobacillus sakei subsp. sakei DSM 20017 = JCM 1157 (firmicutes),Latilactobacillus,sakei,DSM 20017,GCF_001434065.1,42,1910253,45482.2,238265,80063,46842,249734.797,250,532815,12.472955153060877,ASM143406v1,1423833,,GCF_001434065.1,GCA_001434065.1,yes,SAMN02369509,Shanghai Majorbio,2015-11-06,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus sakei,,Other,42,0.4106623572898459,1910253,3.0,2.0,3.0,3.0
