genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_009913955.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,SRCM102736,GCF_009913955.1,2,1809255,904627.5,1756764,1756764,1756764,1707318.79,52491,1756764,97.09875059071275,ASM991395v1,1255,,GCF_009913955.1,GCA_009913955.1,yes,SAMN08707611,Microbial Institute for Fermentation Industry,2020-01-22,na,major,Complete Genome,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,2,0.3743386089854664,1809255,2.0,0.0,2.0,2.0
GCF_003429405.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,SS1-3,GCF_003429405.1,3,1844764,614921.3,1752312,1752312,1752312,1666862.249,39282,1752312,94.98841044166085,ASM342940v1,1255,,GCF_003429405.1,GCA_003429405.1,yes,SAMN07551496,Korea Food Research Institute,2018-08-28,na,major,Complete Genome,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,3,0.3728005316669232,1844764,1.0,0.0,1.0,1.0
GCF_016028695.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FDAARGOS_873,GCF_016028695.1,1,1740871,1740871.0,1740871,1740871,1740871,1740871.0,1740871,1740871,100.0,ASM1602869v1,1255,,GCF_016028695.1,GCA_016028695.1,yes,SAMN13450403,US Food and Drug Administration,2020-12-14,na,major,Complete Genome,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,1,0.3720539890663926,1740871,1.0,0.0,1.0,1.0
GCF_001411765.2,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,wikim20,GCF_001411765.2,4,1830629,457657.2,1739283,1739283,1739283,1655014.663,12769,1739283,95.01013039780317,ASM141176v2,1255,,GCF_001411765.2,GCA_001411765.2,yes,SAMN04017317,WIKIM,2016-06-08,na,major,Complete Genome,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,4,0.372880031945304,1830629,1.0,0.0,1.0,1.0
GCF_006770865.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,JQI-7,GCF_006770865.1,1,1732880,1732880.0,1732880,1732880,1732880,1732880.0,1732880,1732880,100.0,ASM677086v1,1255,,GCF_006770865.1,GCA_006770865.1,yes,SAMN07701459,BGI,2019-07-09,na,major,Complete Genome,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,1,0.3724539494944832,1732880,2.0,0.0,2.0,2.0
GCF_009930955.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,SRCM102734,GCF_009930955.1,1,1707614,1707614.0,1707614,1707614,1707614,1707614.0,1707614,1707614,100.0,ASM993095v1,1255,,GCF_009930955.1,GCA_009930955.1,yes,SAMN08707609,Microbial Institute for Fermentation Industry,2020-01-27,na,major,Complete Genome,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,1,0.374134318411538,1707614,2.0,0.0,2.0,2.0
GCF_016726885.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FDAARGOS_1134,GCF_016726885.1,2,1741386,870693.0,1683901,1683901,1683901,1630211.282,57485,1683901,96.69889386959582,ASM1672688v1,1255,,GCF_016726885.1,GCA_016726885.1,yes,SAMN16357303,US Food and Drug Administration,2021-01-20,na,major,Complete Genome,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,2,0.3740767411705388,1741386,1.0,0.0,1.0,1.0
GCF_004354495.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,ATCC 33316,GCF_004354495.1,19,1764498,92868.3,302347,135734,61847,258125.328,411,357973,17.135015171453865,ASM435449v1,1255,,GCF_004354495.1,GCA_004354495.1,yes,SAMN08543181,Carlsberg Research Laboratory,2019-03-18,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,19,0.3727218733033418,1764498,3.0,1.0,3.0,3.0
GCF_001437285.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,DSM 20336,GCF_001437285.1,28,1739506,62125.2,295919,123578,59089,241880.302,363,354644,17.011668830116136,ASM143728v1,1255,,GCF_001437285.1,GCA_001437285.1,yes,SAMN02797817,Shanghai Majorbio,2015-11-06,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,28,0.3725040327541267,1739506,3.0,1.0,3.0,3.0
GCF_009809595.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM19132,GCF_009809595.1,6,1959024,326504.0,1906512,1906512,1906512,1856175.977,1704,1906512,97.31948153774532,ASM980959v1,1255,,GCF_009809595.1,GCA_009809595.1,yes,SAMN13008348,Agroscope,2019-12-30,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,6,0.3724410726974248,1959024,3.0,0.0,3.0,3.0
GCF_900454755.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,NCTC8066,GCF_900454755.1,18,1965103,109172.4,1785489,1785489,1785489,1624498.023,3889,1785489,90.85981752610422,54332_C01,1255,,GCF_900454755.1,GCA_900454755.1,yes,SAMEA101173918,SC,2018-08-01,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,18,0.3738506327658143,1965103,1.0,0.0,1.0,1.0
GCF_015613005.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 20746,GCF_015613005.1,10,1853328,185332.8,505770,385581,289716,427153.187,255,534839,27.28982673331434,ASM1561300v1,1255,,GCF_015613005.1,GCA_015613005.1,yes,SAMN16675137,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,10,0.3710293051203025,1853328,2.0,0.0,2.0,2.0
GCF_902386405.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,MGYG-HGUT-02367,GCF_902386405.1,8,1751049,218881.1,476563,412855,129527,390267.295,9349,484110,27.215857466010373,UHGG_MGYG-HGUT-02367,1255,,GCF_902386405.1,GCA_902386405.1,yes,SAMEA5851871,EMG,2019-08-14,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,8,0.3729895622566815,1751049,2.0,0.0,2.0,2.0
GCF_015613035.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 20709,GCF_015613035.1,15,1827338,121822.5,466200,289842,131160,391134.865,219,483525,25.51252149301333,ASM1561303v1,1255,,GCF_015613035.1,GCA_015613035.1,yes,SAMN16675136,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,15,0.3712159436294763,1827338,2.0,0.0,2.0,2.0
GCF_015613225.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,LMG 11487,GCF_015613225.1,14,1791247,127946.2,452402,330755,330755,395075.461,264,495665,25.256260024441072,ASM1561322v1,1255,,GCF_015613225.1,GCA_015613225.1,yes,SAMN16675128,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,14,0.3706831051217392,1791247,2.0,0.0,2.0,2.0
GCF_009808655.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM18327,GCF_009808655.1,7,1823559,260508.4,448591,293468,293468,393364.38,397,492883,24.599752462081018,ASM980865v1,1255,,GCF_009808655.1,GCA_009808655.1,yes,SAMN13008394,Agroscope,2019-12-30,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,7,0.3721343811743958,1823559,1.0,0.0,1.0,1.0
GCF_019008315.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,ET34,GCF_019008315.1,19,1953235,102801.8,443449,266346,137932,591814.15,262,929084,22.703310149572378,ASM1900831v1,1255,,GCF_019008315.1,GCA_019008315.1,yes,SAMN14944482,UNESP-FCAV,2021-06-22,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,19,0.3707331683079609,1953235,3.0,1.0,3.0,3.0
GCF_015613155.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 18048,GCF_015613155.1,12,1824818,152068.2,443340,293524,118859,390621.356,255,492939,24.295025586113244,ASM1561315v1,1255,,GCF_015613155.1,GCA_015613155.1,yes,SAMN16675131,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,12,0.3721741017460371,1824818,1.0,0.0,1.0,1.0
GCF_019793535.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,SPARC2,GCF_019793535.1,10,1736516,173651.6,431854,371522,286818,389908.519,220,501087,24.868990553499074,SPARC2,1255,,GCF_019793535.1,GCA_019793535.1,yes,SAMN19473658,PARC-National Agricultural Research Center,2021-08-28,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,10,0.3711465946757761,1736516,1.0,0.0,1.0,1.0
GCF_016921135.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,SL-1,GCF_016921135.1,12,1722825,143568.8,414260,268559,129013,341970.108,479,476318,24.045390564915184,ASM1692113v1,1255,,GCF_016921135.1,GCA_016921135.1,yes,SAMN17376698,Chandrakasem Rajabhat University,2021-02-23,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,12,0.3693544033781725,1722825,1.0,0.0,1.0,1.0
GCF_015613115.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 18523,GCF_015613115.1,12,1824340,152028.3,443340,293524,118859,390516.966,255,493039,24.30139118804609,ASM1561311v1,1255,,GCF_015613115.1,GCA_015613115.1,yes,SAMN16675132,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,12,0.3721597947750967,1824340,1.0,0.0,1.0,1.0
GCF_015613765.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 24212,GCF_015613765.1,66,1903486,28840.7,411085,288748,21962,350520.342,201,460136,21.596428867877147,ASM1561376v1,1255,,GCF_015613765.1,GCA_015613765.1,yes,SAMN16675142,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,66,0.3733066594658432,1903486,4.0,2.0,4.0,4.0
GCF_015613065.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 19164,GCF_015613065.1,33,2005458,60771.5,409479,329426,131181,392311.828,210,537599,20.418228654003222,ASM1561306v1,1255,,GCF_015613065.1,GCA_015613065.1,yes,SAMN16675134,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,33,0.3722296851891189,2005458,2.0,0.0,2.0,2.0
GCF_015613205.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,LMG 9445,GCF_015613205.1,12,1785175,148764.6,443340,293524,118859,378282.916,255,453295,24.83454003108939,ASM1561320v1,1255,,GCF_015613205.1,GCA_015613205.1,yes,SAMN16675127,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,12,0.3724295937373086,1785175,1.0,0.0,1.0,1.0
GCF_011009615.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,B4,GCF_011009615.1,22,1835556,83434.4,396170,290647,126699,379521.582,206,538655,21.583106154211585,ASM1100961v1,1255,,GCF_011009615.1,GCA_011009615.1,yes,SAMN10822534,University of Surrey,2020-02-25,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,22,0.3718203094866079,1835556,2.0,0.0,2.0,2.0
GCF_009808645.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM18321,GCF_009808645.1,35,1953047,55801.3,389150,288694,160805,371444.158,290,525455,19.925275735811784,ASM980864v1,1255,,GCF_009808645.1,GCA_009808645.1,yes,SAMN13008395,Agroscope,2019-12-30,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,35,0.3722808514080818,1953047,3.0,2.0,3.0,3.0
GCF_015613235.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,DSM 28628,GCF_015613235.1,8,1744510,218063.8,447794,397212,291529,396565.767,264,484389,25.66875512321512,ASM1561323v1,1255,,GCF_015613235.1,GCA_015613235.1,yes,SAMN16675125,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,8,0.3711305753478054,1744510,1.0,0.0,1.0,1.0
GCF_015613245.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,DSM 20333,GCF_015613245.1,11,1722970,156633.6,408195,374049,291576,388530.519,235,510178,23.69135852626569,ASM1561324v1,1255,,GCF_015613245.1,GCA_015613245.1,yes,SAMN16675124,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,11,0.370676216068765,1722970,1.0,0.0,1.0,1.0
GCF_015613165.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,LMG 13372,GCF_015613165.1,12,1737857,144821.4,437981,367017,287033,390214.735,255,499624,25.202361299002163,ASM1561316v1,1255,,GCF_015613165.1,GCA_015613165.1,yes,SAMN16675129,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,12,0.3713700264175936,1737857,1.0,0.0,1.0,1.0
GCF_021124455.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,U1911728,GCF_021124455.1,20,1882268,94113.4,374008,288856,157107,364062.555,1126,486671,19.87007163698262,ASM2112445v1,1255,,GCF_021124455.1,GCA_021124455.1,yes,SAMN16495331,Sciensano,2021-12-08,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,20,0.37163092609554,1882268,2.0,0.0,2.0,2.0
GCF_015613015.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 22491,GCF_015613015.1,24,1903698,79320.8,371775,273403,83367,326201.818,236,449573,19.529095476278275,ASM1561301v1,1255,,GCF_015613015.1,GCA_015613015.1,yes,SAMN16675138,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,24,0.3725307270375868,1903698,3.0,0.0,3.0,3.0
GCF_004353295.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,MZF16,GCF_004353295.1,28,1928373,68870.5,364301,288384,55201,309381.83,219,435252,18.89162521980965,ASM435329v1,1255,,GCF_004353295.1,GCA_004353295.1,yes,SAMN11054835,University of Rouen Normandie,2019-03-15,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,28,0.3720784308844814,1928373,2.0,0.0,2.0,2.0
GCF_020882545.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,IMI 507024,GCF_020882545.1,10,1796462,179646.2,354608,295926,125529,321859.817,241,412986,19.73924302323121,ASM2088254v1,1255,,GCF_020882545.1,GCA_020882545.1,yes,SAMN22739185,ALLTECH SARL,2021-11-16,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,10,0.3702700084944741,1796462,2.0,0.0,2.0,2.0
GCF_016652195.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,SMM914,GCF_016652195.1,27,1924818,71289.6,343367,210597,21792,285757.575,555,381368,17.8389333433083,ASM1665219v1,1255,,GCF_016652195.1,GCA_016652195.1,yes,SAMN17181714,Hunan Normal University,2021-01-16,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,27,0.3714626525728666,1924818,2.0,1.0,2.0,2.0
GCF_009809665.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM13073,GCF_009809665.1,29,2027874,69926.7,335313,289775,64263,348057.524,397,537398,16.535198932478053,ASM980966v1,1255,,GCF_009809665.1,GCA_009809665.1,yes,SAMN13008343,Agroscope,2019-12-30,na,major,Contig,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,29,0.3723732342344741,2027874,3.0,0.0,3.0,3.0
GCF_005864405.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 19144,GCF_005864405.1,26,1940593,74638.2,325547,208554,121800,305588.833,348,424819,16.775645382622734,ASM586440v1,1255,,GCF_005864405.1,GCA_005864405.1,yes,SAMN11653952,Agroscope,2019-05-23,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,26,0.3712829016697473,1940593,4.0,1.0,4.0,4.0
GCF_015613785.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,FAM 24211,GCF_015613785.1,29,1922977,66309.6,318712,231890,53082,309946.852,234,502594,16.573885179073905,ASM1561378v1,1255,,GCF_015613785.1,GCA_015613785.1,yes,SAMN16675141,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,29,0.3719098044334383,1922977,3.0,0.0,3.0,3.0
GCF_015613265.1,custom,Pediococcus pentosaceus (firmicutes),Pediococcus,pentosaceus,DSM 46292,GCF_015613265.1,28,1901154,67898.4,311962,191712,44932,292897.083,255,451882,16.409086270759758,ASM1561326v1,1255,,GCF_015613265.1,GCA_015613265.1,yes,SAMN16675126,Agroscope,2020-11-19,na,major,Scaffold,full,ppentosaceus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus,,Pediococcus,28,0.371058315107561,1901154,3.0,1.0,3.0,3.0
