genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_030217555.1,PRJNA970254,ASM3021755v1,Contig,na,SAMN34996512,2023-06-07,GCA_030217555.1,full,Corynebacterium,Corynebacterium amycolatum (high G+C Gram-positive bacteria),GCF_030217555.1,,yes,major,amycolatum,UMB1299,Loyola University Chicago,43765,ncbi
GCF_030213285.1,PRJNA970254,ASM3021328v1,Contig,na,SAMN34996725,2023-06-07,GCA_030213285.1,full,Corynebacterium,Corynebacterium amycolatum (high G+C Gram-positive bacteria),GCF_030213285.1,,yes,major,amycolatum,UMB9281,Loyola University Chicago,43765,ncbi
GCF_002861405.1,PRJNA316969,ASM286140v1,Scaffold,na,SAMN08193652,2017-12-28,GCA_002861405.1,full,Corynebacterium,Corynebacterium amycolatum (high G+C Gram-positive bacteria),GCF_002861405.1,,yes,major,amycolatum,UMB0338,Loyola University Chicago,43765,ncbi
GCF_000173655.1,PRJNA31007,ASM17365v1,Contig,na,SAMN00000714,2008-11-21,GCA_000173655.1,full,Corynebacterium,Corynebacterium amycolatum SK46 (high G+C Gram-positive bacteria),GCF_000173655.1,,yes,major,amycolatum,SK46,J. Craig Venter Institute,553204,ncbi
GCF_000411235.1,PRJNA72477,Cory_sp_HFH0082_V1,Scaffold,na,SAMN02596730,2013-06-14,GCA_000411235.1,full,Corynebacterium,Corynebacterium sp. HFH0082 (high G+C Gram-positive bacteria),GCF_000411235.1,,yes,major,sp.,HFH0082,Broad Institute,1078764,ncbi
GCF_014335085.1,PRJNA395377,LK26,Contig,na,SAMN07741518,2020-08-31,GCA_014335085.1,full,Corynebacterium,Corynebacterium sp. LK26 (high G+C Gram-positive bacteria),GCF_014335085.1,,yes,major,sp.,LK26,UPenn,2044581,ncbi
GCF_014335115.1,PRJNA395377,LK29,Contig,na,SAMN07741521,2020-08-31,GCA_014335115.1,full,Corynebacterium,Corynebacterium sp. LK29 (high G+C Gram-positive bacteria),GCF_014335115.1,,yes,major,sp.,LK29,UPenn,2044578,ncbi
GCF_014334955.1,PRJNA395377,LK33,Contig,na,SAMN07741525,2020-08-31,GCA_014334955.1,full,Corynebacterium,Corynebacterium sp. LK33 (high G+C Gram-positive bacteria),GCF_014334955.1,,yes,major,sp.,LK33,UPenn,2044574,ncbi
GCF_014335055.1,PRJNA395377,LK30,Contig,na,SAMN07741522,2020-08-31,GCA_014335055.1,full,Corynebacterium,Corynebacterium sp. LK30 (high G+C Gram-positive bacteria),GCF_014335055.1,,yes,major,sp.,LK30,UPenn,2044577,ncbi
GCF_001811805.1,PRJNA299974,ASM181180v1,Scaffold,na,SAMN04477669,2016-10-21,GCA_001811805.1,full,Corynebacterium,Corynebacterium sp. HMSC064E08 (high G+C Gram-positive bacteria),GCF_001811805.1,,yes,major,sp.,HMSC064E08,The Genome Institute at Washington University,1739324,ncbi
GCF_024580435.1,PRJNA862074,ASM2458043v1,Contig,na,SAMN29938185,2022-08-06,GCA_024580435.1,full,Corynebacterium,Corynebacterium sp. 5QC2CO (high G+C Gram-positive bacteria),GCF_024580435.1,,yes,major,sp.,5QC2CO,Wageningen University and Research,2968468,ncbi
GCF_030232435.1,PRJNA804245,ASM3023243v1,Scaffold,na,SAMN35346686,2023-06-07,GCA_030232435.1,full,Corynebacterium,Corynebacterium sp. MSK012 (high G+C Gram-positive bacteria),GCF_030232435.1,,yes,major,sp.,MSK012,Duke University,3050189,ncbi
GCF_001812845.1,PRJNA300032,ASM181284v1,Scaffold,na,SAMN04480046,2016-10-21,GCA_001812845.1,full,Corynebacterium,Corynebacterium sp. HMSC065H09 (high G+C Gram-positive bacteria),GCF_001812845.1,,yes,major,sp.,HMSC065H09,The Genome Institute at Washington University,1739382,ncbi
GCF_014335195.1,PRJNA395377,LK15,Contig,na,SAMN07741513,2020-08-31,GCA_014335195.1,full,Corynebacterium,Corynebacterium sp. LK15 (high G+C Gram-positive bacteria),GCF_014335195.1,,yes,major,sp.,LK15,UPenn,2044585,ncbi
GCF_030232615.1,PRJNA804245,ASM3023261v1,Scaffold,na,SAMN35346691,2023-06-07,GCA_030232615.1,full,Corynebacterium,Corynebacterium sp. MSK035 (high G+C Gram-positive bacteria),GCF_030232615.1,,yes,major,sp.,MSK035,Duke University,3050192,ncbi
GCF_014334985.1,PRJNA395377,LK32,Contig,na,SAMN07741524,2020-08-31,GCA_014334985.1,full,Corynebacterium,Corynebacterium sp. LK32 (high G+C Gram-positive bacteria),GCF_014334985.1,,yes,major,sp.,LK32,UPenn,2044575,ncbi
GCF_001838335.1,PRJNA300074,ASM183833v1,Scaffold,na,SAMN04498683,2016-10-25,GCA_001838335.1,full,Corynebacterium,Corynebacterium sp. HMSC075F02 (high G+C Gram-positive bacteria),GCF_001838335.1,,yes,major,sp.,HMSC075F02,The Genome Institute at Washington University,1739424,ncbi
GCF_008042245.1,PRJNA395377,ASM804224v1,Contig,na,SAMN07376276,2019-08-21,GCA_008042245.1,full,Corynebacterium,Corynebacterium sp. LK12 (high G+C Gram-positive bacteria),GCF_008042245.1,,yes,major,sp.,LK12,UPenn,2022658,ncbi
GCF_030232065.1,PRJNA804245,ASM3023206v1,Scaffold,na,SAMN35346689,2023-06-07,GCA_030232065.1,full,Corynebacterium,Corynebacterium sp. MSK032 (high G+C Gram-positive bacteria),GCF_030232065.1,,yes,major,sp.,MSK032,Duke University,3050191,ncbi
GCF_014335215.1,PRJNA395377,LK22,Contig,na,SAMN07741514,2020-08-31,GCA_014335215.1,full,Corynebacterium,Corynebacterium sp. LK22 (high G+C Gram-positive bacteria),GCF_014335215.1,,yes,major,sp.,LK22,UPenn,2044584,ncbi
GCF_001810555.1,PRJNA299905,ASM181055v1,Scaffold,na,SAMN04477569,2016-10-21,GCA_001810555.1,full,Corynebacterium,Corynebacterium sp. HMSC063G05 (high G+C Gram-positive bacteria),GCF_001810555.1,,yes,major,sp.,HMSC063G05,The Genome Institute at Washington University,1739255,ncbi
GCF_001814235.1,PRJNA300114,ASM181423v1,Scaffold,na,SAMN04480383,2016-10-21,GCA_001814235.1,full,Corynebacterium,Corynebacterium sp. HMSC070B05 (high G+C Gram-positive bacteria),GCF_001814235.1,,yes,major,sp.,HMSC070B05,The Genome Institute at Washington University,1739464,ncbi
GCF_001055995.1,PRJNA267549,ASM105599v1,Scaffold,na,SAMN03197428,2015-07-10,GCA_001055995.1,full,Corynebacterium,Corynebacterium sp. 239_CJEI (high G+C Gram-positive bacteria),GCF_001055995.1,,yes,major,sp.,239_CJEI,University of Washington,2715674,ncbi
GCF_001838215.1,PRJNA299941,ASM183821v1,Scaffold,na,SAMN04498854,2016-10-25,GCA_001838215.1,full,Corynebacterium,Corynebacterium sp. HMSC061H03 (high G+C Gram-positive bacteria),GCF_001838215.1,,yes,major,sp.,HMSC061H03,The Genome Institute at Washington University,1739291,ncbi
GCF_001838245.1,PRJNA300053,ASM183824v1,Scaffold,na,SAMN04498681,2016-10-25,GCA_001838245.1,full,Corynebacterium,Corynebacterium sp. HMSC072D01 (high G+C Gram-positive bacteria),GCF_001838245.1,,yes,major,sp.,HMSC072D01,The Genome Institute at Washington University,1739403,ncbi
GCF_001809925.1,PRJNA296288,ASM180992v1,Scaffold,na,SAMN04477534,2016-10-21,GCA_001809925.1,full,Corynebacterium,Corynebacterium sp. HMSC064H12 (high G+C Gram-positive bacteria),GCF_001809925.1,,yes,major,sp.,HMSC064H12,The Genome Institute at Washington University,1715160,ncbi
GCF_943912565.1,PRJEB47281,2ANyyWRJHi_bin.7.MAG,Contig,na,SAMEA110089113,2022-06-14,GCA_943912565.1,full,uncultured,uncultured Corynebacterium sp. (high G+C Gram-positive bacteria),GCF_943912565.1,,yes,major,Corynebacterium,2ANyyWRJHi_bin.7.MAG,NIH/NHGRI,159447,ncbi
GCF_001913955.1,PRJNA327106,ASM191395v1,Contig,na,SAMN05509310,2016-12-22,GCA_001913955.1,full,Corynebacterium,Corynebacterium sp. S1S1 (high G+C Gram-positive bacteria),GCF_001913955.1,,yes,major,sp.,0123W_59_121,None,1881619,ncbi
