genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_009677735.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A28,GCF_009677735.1,60,2166086,36101.4,71471,38789,18784,78970.612,1028,161148,3.299545816740425,ASM967773v1,1623,,GCF_009677735.1,GCA_009677735.1,yes,SAMN11946155,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,60,0.437284115219802,2166086,2.0,1.0,2.0,2.0
GCF_009679065.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A11,GCF_009679065.1,53,2133280,40250.6,68906,38438,19760,73118.316,1519,161148,3.2300495012375308,ASM967906v1,1623,,GCF_009679065.1,GCA_009679065.1,yes,SAMN11946138,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,53,0.4370509262731568,2133280,2.0,2.0,2.0,2.0
GCF_004167385.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,bz_0080,GCF_004167385.1,55,2128318,38696.7,68471,41424,23711,71562.941,1285,138101,3.21714142341511,ASM416738v1,1623,,GCF_004167385.1,GCA_004167385.1,yes,SAMN10239553,Broad Institute,2019-02-11,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,55,0.4373519370695544,2128318,3.0,1.0,3.0,3.0
GCF_009678055.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A17,GCF_009678055.1,59,2136010,36203.6,67277,36233,18127,71899.517,1519,161148,3.149657539056465,ASM967805v1,1623,,GCF_009678055.1,GCA_009678055.1,yes,SAMN11946144,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,59,0.4370180851213243,2136010,2.0,2.0,2.0,2.0
GCF_009678095.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A14,GCF_009678095.1,56,2133409,38096.6,67277,37305,19866,76169.787,1310,162362,3.153497524384682,ASM967809v1,1623,,GCF_009678095.1,GCA_009678095.1,yes,SAMN11946141,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,56,0.4369612202817181,2133409,2.0,2.0,2.0,2.0
GCF_009678965.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A24,GCF_009678965.1,60,2153632,35893.9,67277,37431,18773,79510.072,1086,161148,3.1238856034828606,ASM967896v1,1623,,GCF_009678965.1,GCA_009678965.1,yes,SAMN11946151,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,60,0.4368053595043164,2153632,2.0,1.0,2.0,2.0
GCF_009679005.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A21,GCF_009679005.1,58,2135461,36818.3,67277,37264,18224,75719.564,1418,161148,3.1504672761525496,ASM967900v1,1623,,GCF_009679005.1,GCA_009679005.1,yes,SAMN11946148,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,58,0.4370648773262541,2135461,2.0,2.0,2.0,2.0
GCF_009678915.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A26,GCF_009678915.1,52,2144300,41236.5,67024,39181,19758,78280.713,2041,161148,3.125682040759222,ASM967891v1,1623,,GCF_009678915.1,GCA_009678915.1,yes,SAMN11946153,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,52,0.4370624446206221,2144300,1.0,1.0,1.0,1.0
GCF_009679055.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A10,GCF_009679055.1,56,2131997,38071.4,73245,39027,18834,77119.199,1519,162350,3.435511400813416,ASM967905v1,1623,,GCF_009679055.1,GCA_009679055.1,yes,SAMN11946137,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,56,0.4368744421310161,2131997,2.0,2.0,2.0,2.0
GCF_009678955.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A25,GCF_009678955.1,53,2163313,40817.2,66381,40729,22185,75376.854,1565,161148,3.0684880089011624,ASM967895v1,1623,,GCF_009678955.1,GCA_009678955.1,yes,SAMN11946152,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,53,0.4381719150210811,2163313,2.0,1.0,2.0,2.0
GCF_009678995.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A15,GCF_009678995.1,56,2152521,38437.9,65913,37264,18888,86591.677,1310,237769,3.062130404302676,ASM967899v1,1623,,GCF_009678995.1,GCA_009678995.1,yes,SAMN11946142,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,56,0.4388352076472192,2152521,2.0,2.0,2.0,2.0
GCF_002076355.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,PEL65,GCF_002076355.1,64,2056436,32131.8,62818,31239,18407,72592.523,587,160641,3.054702407466121,ASM207635v1,1623,,GCF_002076355.1,GCA_002076355.1,yes,SAMN06140971,Helsinki University,2017-03-31,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,64,0.4338262897556744,2056436,2.0,1.0,2.0,2.0
GCF_009677675.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A29,GCF_009677675.1,57,2147633,37677.8,66381,38438,19758,75014.623,1567,161148,3.090891227691137,ASM967767v1,1623,,GCF_009677675.1,GCA_009677675.1,yes,SAMN11946156,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,57,0.4372846757337031,2147633,2.0,2.0,2.0,2.0
GCF_009678025.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A16,GCF_009678025.1,57,2135334,37462.0,60542,36233,18784,72434.776,1267,168347,2.835247319623066,ASM967802v1,1623,,GCF_009678025.1,GCA_009678025.1,yes,SAMN11946143,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,57,0.4370548120340893,2135334,2.0,1.0,2.0,2.0
GCF_009677775.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A20,GCF_009677775.1,60,2134907,35581.8,60413,37264,17990,76225.93,1206,168669,2.829771976015817,ASM967777v1,1623,,GCF_009677775.1,GCA_009677775.1,yes,SAMN11946147,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,60,0.4370532299533422,2134907,2.0,2.0,2.0,2.0
GCF_009678015.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A19,GCF_009678015.1,69,2157177,31263.4,60394,35157,19760,71890.857,1021,162362,2.799677541527654,ASM967801v1,1623,,GCF_009678015.1,GCA_009678015.1,yes,SAMN11946146,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,69,0.4389273573749395,2157177,2.0,1.0,2.0,2.0
GCF_009677755.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A23,GCF_009677755.1,58,2136429,36835.0,60204,37402,17990,76218.166,1279,161148,2.817973356474753,ASM967775v1,1623,,GCF_009677755.1,GCA_009677755.1,yes,SAMN11946150,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,58,0.4370283309204284,2136429,2.0,1.0,2.0,2.0
GCF_009677955.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A22,GCF_009677955.1,62,2134712,34430.8,58458,37264,17703,70504.274,1453,161148,2.738449027316097,ASM967795v1,1623,,GCF_009677955.1,GCA_009677955.1,yes,SAMN11946149,Massachusetts Institute of Technology,2019-11-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,62,0.4370828477096676,2134712,2.0,2.0,2.0,2.0
GCF_009678035.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A18,GCF_009678035.1,63,2156044,34222.9,58458,36296,18964,71695.232,1355,162350,2.7113546847837986,ASM967803v1,1623,,GCF_009678035.1,GCA_009678035.1,yes,SAMN11946145,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,63,0.4391306485396402,2156044,2.0,2.0,2.0,2.0
GCF_009678135.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A13,GCF_009678135.1,63,2146568,34072.5,58458,36233,18224,70236.156,1101,161668,2.7233239291743843,ASM967813v1,1623,,GCF_009678135.1,GCA_009678135.1,yes,SAMN11946140,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,63,0.4370376340278994,2146568,2.0,1.0,2.0,2.0
GCF_009679135.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A8,GCF_009679135.1,61,2143505,35139.4,58458,37431,18895,70504.65,1130,161148,2.727215471855676,ASM967913v1,1623,,GCF_009679135.1,GCA_009679135.1,yes,SAMN11946135,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,61,0.4368480596033132,2143505,2.0,2.0,2.0,2.0
GCF_009679095.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A9,GCF_009679095.1,67,2153519,32142.1,58334,35940,17621,69625.423,1267,162514,2.7087757293991834,ASM967909v1,1623,,GCF_009679095.1,GCA_009679095.1,yes,SAMN11946136,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,67,0.4364456501196413,2153519,2.0,2.0,2.0,2.0
GCF_009679115.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,BIOML-A7,GCF_009679115.1,62,2147610,34638.9,58483,32561,18224,69261.327,1155,169915,2.723166682963853,ASM967911v1,1623,,GCF_009679115.1,GCA_009679115.1,yes,SAMN11946134,Massachusetts Institute of Technology,2019-11-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,62,0.4368111528629499,2147610,2.0,2.0,2.0,2.0
GCF_002076365.1,custom,Ligilactobacillus ruminis (firmicutes),Ligilactobacillus,ruminis,GRL1172,GCF_002076365.1,83,2022310,24365.2,54900,20755,11019,60081.608,1004,146577,2.7147173282038857,ASM207636v1,1623,,GCF_002076365.1,GCA_002076365.1,yes,SAMN06140959,Helsinki University,2017-03-31,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,83,0.4331576266744465,2022310,1.0,0.0,1.0,1.0
GCF_000159375.2,custom,Ligilactobacillus ruminis ATCC 25644 (firmicutes),Ligilactobacillus,ruminis,ATCC 25644,GCF_000159375.2,7,2108740,301248.6,1099846,251051,112590,708755.902,49674,1099846,52.15654846021795,ASM15937v2,525362,Representative Genome,GCF_000159375.2,GCA_000159375.2,yes,SAMN00001480,BCM,2011-02-16,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,7,0.4363098343086393,2108740,2.0,0.0,2.0,2.0
GCF_000224985.1,custom,Ligilactobacillus ruminis ATCC 27782 (firmicutes),Ligilactobacillus,ruminis,ATCC 27782,GCF_000224985.1,1,2066652,2066652.0,2066652,2066652,2066652,2066652.0,2066652,2066652,100.0,ASM22498v1,1069534,,GCF_000224985.1,GCA_000224985.1,yes,SAMN02603606,"Microbiology Dept, University College Cork",2011-09-01,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,1,0.434694375250405,2066652,2.0,0.0,2.0,2.0
GCF_000813025.1,custom,Ligilactobacillus ruminis DPC 6832 (firmicutes),Ligilactobacillus,ruminis,DPC 6832,GCF_000813025.1,128,1943931,15187.0,52492,23269,11183,54770.004,203,121110,2.700301605355334,ASM81302v1,1402208,,GCF_000813025.1,GCA_000813025.1,yes,SAMN02358827,Teagasc Food Research Centre,2014-12-31,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,128,0.4308362796827665,1943931,1.0,0.0,1.0,1.0
GCF_900113455.1,custom,Ligilactobacillus ruminis DSM 20403 = NBRC 102161 (firmicutes),Ligilactobacillus,ruminis,DSM 20403,GCF_900113455.1,58,2038062,35139.0,62136,30679,17417,65695.012,726,160499,3.0487786926992406,IMG-taxon 2593339155 annotated assembly,1423798,,GCF_900113455.1,GCA_900113455.1,yes,SAMN02910432,DOE - JOINT GENOME INSTITUTE,2016-11-02,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,58,0.4327022436020101,2038062,2.0,1.0,2.0,2.0
GCF_000217755.1,custom,Ligilactobacillus ruminis SPM0211 (firmicutes),Ligilactobacillus,ruminis,SPM0211,GCF_000217755.1,12,2172227,181018.9,389608,150533,114676,364626.464,1481,604702,17.93587870880898,ASM21775v1,1040964,,GCF_000217755.1,GCA_000217755.2,yes,SAMN02470898,"Center for Human and Environmental Microbiome, Korea",2011-06-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ruminis,,Ligilactobacillus,12,0.4373806236641014,2172227,2.0,0.0,2.0,2.0
