genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_021282665.1,PRJNA788750,ASM2128266v1,Contig,na,SAMN23773729,2021-12-25,GCA_021282665.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_021282665.1,,yes,major,monteilii,NMI5530_11,National Medicines Institute,76759,ncbi
GCF_021282835.1,PRJNA788750,ASM2128283v1,Contig,na,SAMN23773744,2021-12-25,GCA_021282835.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_021282835.1,,yes,major,monteilii,NMI1259_13,National Medicines Institute,76759,ncbi
GCF_021282885.1,PRJNA788750,ASM2128288v1,Contig,na,SAMN23773743,2021-12-25,GCA_021282885.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_021282885.1,,yes,major,monteilii,NMI2219_13,National Medicines Institute,76759,ncbi
GCF_021282935.1,PRJNA788750,ASM2128293v1,Contig,na,SAMN23773725,2021-12-25,GCA_021282935.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_021282935.1,,yes,major,monteilii,NMI4421_11,National Medicines Institute,76759,ncbi
GCF_021283005.1,PRJNA788750,ASM2128300v1,Contig,na,SAMN23773734,2021-12-25,GCA_021283005.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_021283005.1,,yes,major,monteilii,NMI4182_12,National Medicines Institute,76759,ncbi
GCF_021283025.1,PRJNA788750,ASM2128302v1,Contig,na,SAMN23773727,2021-12-25,GCA_021283025.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_021283025.1,,yes,major,monteilii,NMI5219_11,National Medicines Institute,76759,ncbi
GCF_021283135.1,PRJNA788750,ASM2128313v1,Contig,na,SAMN23773726,2021-12-25,GCA_021283135.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_021283135.1,,yes,major,monteilii,NMI5622_11,National Medicines Institute,76759,ncbi
GCF_021283285.1,PRJNA788750,ASM2128328v1,Contig,na,SAMN23773728,2021-12-25,GCA_021283285.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_021283285.1,,yes,major,monteilii,NMI811_11,National Medicines Institute,76759,ncbi
GCF_021283505.1,PRJNA788750,ASM2128350v1,Contig,na,SAMN23773749,2021-12-25,GCA_021283505.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_021283505.1,,yes,major,monteilii,NMI160_14,National Medicines Institute,76759,ncbi
GCF_019991015.1,PRJNA707299,ASM1999101v1,Contig,na,SAMN18200061,2021-09-14,GCA_019991015.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_019991015.1,,yes,major,monteilii,ZDHY373,The First Affiliated Hospital of Zhengzhou University,76759,ncbi
GCF_019991045.1,PRJNA707297,ASM1999104v1,Scaffold,na,SAMN18196885,2021-09-14,GCA_019991045.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_019991045.1,,yes,major,monteilii,ZDHY354,The First Affiliated Hospital of Zhengzhou University,76759,ncbi
GCF_016337135.1,PRJNA475751,ASM1633713v1,Contig,na,SAMN16982859,2020-12-23,GCA_016337135.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_016337135.1,,yes,major,monteilii,PSB00047,University of Pittsburgh,76759,ncbi
GCF_016009095.1,PRJNA475751,ASM1600909v1,Contig,na,SAMN11285232,2020-12-13,GCA_016009095.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_016009095.1,,yes,major,monteilii,PSB00021,University of Pittsburgh,76759,ncbi
GCF_016009375.1,PRJNA475751,ASM1600937v1,Contig,na,SAMN10436421,2020-12-13,GCA_016009375.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_016009375.1,,yes,major,monteilii,PSB00006,University of Pittsburgh,76759,ncbi
GCF_015136515.1,PRJDB9036,ASM1513651v1,Complete Genome,na,SAMD00195912,2020-10-08,GCA_015136515.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_015136515.1,,yes,major,monteilii,STW0522-72,"Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases",76759,ncbi
GCF_014062095.1,PRJNA649295,ASM1406209v1,Contig,na,SAMN15663401,2020-08-04,GCA_014062095.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_014062095.1,,yes,major,monteilii,13526,Universidade Federal de Sao Paulo,76759,ncbi
GCF_014062125.1,PRJNA649295,ASM1406212v1,Contig,na,SAMN15663400,2020-08-04,GCA_014062125.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_014062125.1,,yes,major,monteilii,13402,Universidade Federal de Sao Paulo,76759,ncbi
GCF_014062225.1,PRJNA649295,ASM1406222v1,Contig,na,SAMN15663393,2020-08-04,GCA_014062225.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_014062225.1,,yes,major,monteilii,10963,Universidade Federal de Sao Paulo,76759,ncbi
GCF_013522605.1,PRJNA606080,HS_5,Contig,na,SAMN14085470,2020-07-23,GCA_013522605.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_013522605.1,,yes,major,monteilii,HS5,Northwestern University,76759,ncbi
GCF_011045675.1,PRJNA562122,ASM1104567v1,Complete Genome,na,SAMN12634701,2020-03-02,GCA_011045675.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_011045675.1,,yes,major,monteilii,170918607,Beijing Institute of Microbiology and Epidemiology,76759,ncbi
GCF_011045695.1,PRJNA562127,ASM1104569v1,Complete Genome,na,SAMN12634775,2020-03-02,GCA_011045695.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_011045695.1,,yes,major,monteilii,170620603RE,Beijing Institute of Microbiology and Epidemiology,76759,ncbi
GCF_009905655.1,PRJNA593853,ASM990565v1,Contig,na,SAMN13494104,2020-01-19,GCA_009905655.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_009905655.1,,yes,major,monteilii,ODNR6CL,University of Toledo,76759,ncbi
GCF_009938035.1,PRJDB9166,ASM993803v1,Complete Genome,na,SAMD00200259,2020-01-15,GCA_009938035.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_009938035.1,,yes,major,putida,TS312,Tokyo University of Agriculture and Technology,303,ncbi
GCF_009831395.1,PRJNA541206,ASM983139v1,Complete Genome,na,SAMN11579699,2020-01-06,GCA_009831395.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_009831395.1,,yes,major,monteilii,TCU-CK1,Tzu Chi University,76759,ncbi
GCF_009746725.1,PRJNA576219,ASM974672v1,Contig,na,SAMN12983224,2019-12-13,GCA_009746725.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_009746725.1,,yes,major,monteilii,597/14,University of Pittsburgh School of Medicine,76759,ncbi
GCF_003671975.1,PRJNA395632,ASM367197v1,Complete Genome,na,SAMN07411806,2018-10-22,GCA_003671975.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_003671975.1,Representative Genome,yes,major,monteilii,B5,Southwest University,76759,ncbi
GCF_003576045.1,PRJNA487217,ASM357604v1,Scaffold,na,SAMN09879878,2018-09-19,GCA_003576045.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_003576045.1,,yes,major,monteilii,BCN3,University of North Texas,76759,ncbi
GCF_002943995.1,PRJNA231221,ASM294399v1,Complete Genome,na,SAMN03996317,2018-02-22,GCA_002943995.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_002943995.1,,yes,major,monteilii,FDAARGOS_171,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,76759,ncbi
GCF_001643215.1,PRJNA312288,ASM164321v1,Scaffold,na,SAMN04496932,2016-05-13,GCA_001643215.1,full,Pseudomonas,Pseudomonas monteilii (g-proteobacteria),GCF_001643215.1,,yes,major,monteilii,CD10_2,Institute of Microbial Technology,76759,ncbi
GCF_000730605.1,PRJDB218,ASM73060v1,Contig,na,SAMD00018426,2014-07-10,GCA_000730605.1,full,Pseudomonas,Pseudomonas monteilii NBRC 103158 = DSM 14164 (g-proteobacteria),GCF_000730605.1,,yes,major,monteilii,NBRC 103158,National Institute of Technology and Evaluation,1215110,ncbi
GCF_000621245.1,PRJNA221052,ASM62124v1,Scaffold,na,SAMN02743984,2014-04-08,GCA_000621245.1,full,Pseudomonas,Pseudomonas monteilii NBRC 103158 = DSM 14164 (g-proteobacteria),GCF_000621245.1,,yes,major,monteilii,DSM 14164,DOE Joint Genome Institute,1215110,ncbi
