genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_016162005.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,LB67,GCF_016162005.1,44,1967651,44719.3,144576,53329,27948,125369.861,1024,234181,7.3476444755701085,ASM1616200v1,47770,,GCF_016162005.1,GCA_016162005.1,yes,SAMN15357372,University of Parma,2020-12-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,44,0.3693409044591749,1967651,0.0,0.0,0.0,0.0
GCF_016162105.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,LB65,GCF_016162105.1,44,2061272,46847.1,143661,65456,30990,164117.905,1035,306141,6.969531434958608,ASM1616210v1,47770,,GCF_016162105.1,GCA_016162105.1,yes,SAMN15357370,University of Parma,2020-12-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,44,0.3675012322488249,2061272,1.0,0.0,1.0,1.0
GCF_007713895.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,NCK1350,GCF_007713895.1,42,2047345,48746.3,133408,77936,53417,125903.553,347,203139,6.51614652147049,ASM771389v1,47770,,GCF_007713895.1,GCA_007713895.1,yes,SAMN10922320,North Carolina State University,2019-07-30,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,42,0.3683316685756431,2047345,1.0,0.0,1.0,1.0
GCF_001704465.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,C25,GCF_001704465.1,97,2341728,24141.5,126980,60079,23488,130613.597,252,333817,5.422491425135626,ASM170446v1,47770,,GCF_001704465.1,GCA_001704465.1,yes,SAMN05513271,RTI International,2016-08-13,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,97,0.3681033834843329,2341728,1.0,0.0,1.0,1.0
GCF_014982905.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,DSM 108970,GCF_014982905.1,47,1936986,41212.5,123773,53949,29129,138145.947,1064,294122,6.389979070576659,ASM1498290v1,47770,,GCF_014982905.1,GCA_014982905.1,yes,SAMN16401879,UniKlinik RWTH Aachen,2020-10-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,47,0.3683170657919056,1936986,0.0,0.0,0.0,0.0
GCF_016162055.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,LB64,GCF_016162055.1,36,2051142,56976.2,114578,66535,38170,119156.118,1027,202640,5.58605888817059,ASM1616205v1,47770,,GCF_016162055.1,GCA_016162055.1,yes,SAMN15357369,University of Parma,2020-12-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,36,0.3704541177548897,2051142,1.0,1.0,1.0,1.0
GCF_016162045.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,LB66,GCF_016162045.1,44,2041845,46405.6,113682,54153,29776,100358.318,1096,164527,5.567611645350161,ASM1616204v1,47770,,GCF_016162045.1,GCA_016162045.1,yes,SAMN15357371,University of Parma,2020-12-21,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,44,0.3666615242586974,2041845,0.0,0.0,0.0,0.0
GCF_002218765.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,UMNLC5,GCF_002218765.1,50,2013867,40277.3,108928,61771,20246,102663.57,1051,197501,5.4088974098090885,ASM221876v1,47770,,GCF_002218765.1,GCA_002218765.1,yes,SAMN04498977,University of Minnesota,2017-07-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,50,0.3694464430868572,2013867,2.0,1.0,2.0,2.0
GCF_014654865.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,BC5,GCF_014654865.1,50,2064185,41283.7,104423,68886,42651,136219.84,617,292991,5.058800446665391,Biofab_BC5_1.1,47770,,GCF_014654865.1,GCA_014654865.1,yes,SAMN13648610,University of Bologna,2020-09-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,50,0.3671032392929897,2064185,1.0,1.0,1.0,1.0
GCF_015669875.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,D31t1_170403_E4,GCF_015669875.1,46,2278195,49526.0,104093,45210,27384,122396.311,1027,268613,4.569099660037881,ASM1566987v1,47770,,GCF_015669875.1,GCA_015669875.1,yes,SAMN15532490,Icahn School of Medicine at Mount Sinai,2020-11-23,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,46,0.3652672400738304,2278195,2.0,0.0,2.0,2.0
GCF_019278105.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,5.1,GCF_019278105.1,34,2191964,64469.5,103210,57949,35500,152769.866,2243,356599,4.708562731869684,ASM1927810v1,47770,,GCF_019278105.1,GCA_019278105.1,yes,SAMN18809432,Interdisciplinary Group for Advanced Research on Birth Outcomes – A DBT India Initiative (GARBH-Ini),2021-07-19,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,34,0.3671077627187308,2191964,1.0,0.0,1.0,1.0
GCF_019278055.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,8.2,GCF_019278055.1,35,2190096,62574.2,103043,57002,28587,152476.382,2356,356599,4.70495357281142,ASM1927805v1,47770,,GCF_019278055.1,GCA_019278055.1,yes,SAMN18809434,Interdisciplinary Group for Advanced Research on Birth Outcomes – A DBT India Initiative (GARBH-Ini),2021-07-19,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,35,0.3671761420503941,2190096,1.0,0.0,1.0,1.0
GCF_002218695.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,UMNLC6,GCF_002218695.1,49,2046835,41772.1,99276,48453,19702,99471.066,1035,181017,4.850219973764373,ASM221869v1,47770,,GCF_002218695.1,GCA_002218695.1,yes,SAMN04498978,University of Minnesota,2017-07-14,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,49,0.3687156023812373,2046835,2.0,1.0,2.0,2.0
GCF_012843585.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,WCA-383-APC-5E,GCF_012843585.1,54,1929316,35728.1,97188,44004,23998,122966.833,524,293927,5.037432955513768,ASM1284358v1,47770,,GCF_012843585.1,GCA_012843585.1,yes,SAMN14558270,UniKlinik RWTH Aachen,2020-04-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,54,0.3682543450632244,1929316,0.0,0.0,0.0,0.0
GCF_019278135.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,7.2,GCF_019278135.1,36,2188668,60796.3,96587,50520,35501,141526.459,2180,356617,4.41304939808139,ASM1927813v1,47770,,GCF_019278135.1,GCA_019278135.1,yes,SAMN18809433,Interdisciplinary Group for Advanced Research on Birth Outcomes – A DBT India Initiative (GARBH-Ini),2021-07-19,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,36,0.367071204952053,2188668,1.0,0.0,1.0,1.0
GCF_008694885.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,NCK972,GCF_008694885.1,57,1919726,33679.4,90391,69720,32720,111811.159,205,250390,4.708536530734073,ASM869488v1,47770,,GCF_008694885.1,GCA_008694885.1,yes,SAMN12667797,North Carolina State University,2019-09-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,57,0.3678983354916274,1919726,0.0,0.0,0.0,0.0
GCF_008694845.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,NCK974,GCF_008694845.1,70,2106700,30095.7,88218,55581,28777,99566.576,213,222746,4.18749703327479,ASM869484v1,47770,,GCF_008694845.1,GCA_008694845.1,yes,SAMN12667799,North Carolina State University,2019-09-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,70,0.3664313855793421,2106700,0.0,0.0,0.0,0.0
GCF_002218925.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,UMNLC16,GCF_002218925.1,56,2135057,38126.0,85627,54589,32668,103550.901,1185,249296,4.010525245930203,ASM221892v1,47770,,GCF_002218925.1,GCA_002218925.1,yes,SAMN04498988,University of Minnesota,2017-07-14,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,56,0.3706266390077642,2135057,1.0,0.0,1.0,1.0
GCF_002218655.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,UMNLC4,GCF_002218655.1,62,2019585,32574.0,85389,46947,18775,89285.666,1073,190598,4.22804685120953,ASM221865v1,47770,,GCF_002218655.1,GCA_002218655.1,yes,SAMN04498976,University of Minnesota,2017-07-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,62,0.3685737416350388,2019585,1.0,1.0,1.0,1.0
GCF_002218855.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,UMNLC12,GCF_002218855.1,59,2082133,35290.4,83850,46531,25456,96103.346,1056,178525,4.027120265612235,ASM221885v1,47770,,GCF_002218855.1,GCA_002218855.1,yes,SAMN04498984,University of Minnesota,2017-07-14,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,59,0.3686464793555455,2082133,2.0,1.0,2.0,2.0
GCF_008694925.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,NCK969,GCF_008694925.1,86,2162885,25149.8,78872,40436,20549,94874.321,215,269423,3.646610892396036,ASM869492v1,47770,,GCF_008694925.1,GCA_008694925.1,yes,SAMN12667795,North Carolina State University,2019-09-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,86,0.3660578347901067,2162885,0.0,0.0,0.0,0.0
GCF_008694935.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,NCK967,GCF_008694935.1,61,1924565,31550.2,77066,60518,32352,91359.973,216,223046,4.004333446778882,ASM869493v1,47770,,GCF_008694935.1,GCA_008694935.1,yes,SAMN12667794,North Carolina State University,2019-09-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,61,0.3678919651973303,1924565,0.0,0.0,0.0,0.0
GCF_015708065.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,CRI10,GCF_015708065.1,65,2418420,37206.5,75243,38124,23612,86808.099,263,234925,3.111246185526088,ASM1570806v1,47770,,GCF_015708065.1,GCA_015708065.1,yes,SAMN14772552,UFMG,2020-12-01,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,65,0.3704298674341099,2418420,3.0,1.0,3.0,3.0
GCF_002218645.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,UMNLC3,GCF_002218645.1,64,2018029,31531.7,74943,40000,18479,84597.923,1113,192861,3.713673093895083,ASM221864v1,47770,,GCF_002218645.1,GCA_002218645.1,yes,SAMN04498975,University of Minnesota,2017-07-14,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,64,0.3686205698728809,2018029,1.0,1.0,1.0,1.0
GCF_002218805.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,UMNLC10,GCF_002218805.1,54,2046138,37891.4,71977,45287,18945,124785.24,1131,369570,3.5177001746705256,ASM221880v1,47770,,GCF_002218805.1,GCA_002218805.1,yes,SAMN04498982,University of Minnesota,2017-07-14,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,54,0.3686559753056734,2046138,2.0,1.0,2.0,2.0
GCF_002218615.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,UMNLC1,GCF_002218615.1,69,2188265,31714.0,71904,39232,14465,87050.871,1095,172123,3.2858908770190083,ASM221861v1,47770,,GCF_002218615.1,GCA_002218615.1,yes,SAMN04498973,University of Minnesota,2017-07-14,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,69,0.3690841831313849,2188265,3.0,2.0,3.0,3.0
GCF_008694865.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,NCK973,GCF_008694865.1,74,2094575,28305.1,71591,45222,31600,74307.835,216,127624,3.417924877361756,ASM869486v1,47770,,GCF_008694865.1,GCA_008694865.1,yes,SAMN12667798,North Carolina State University,2019-09-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,74,0.3664055954071828,2094575,0.0,0.0,0.0,0.0
GCF_008694785.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,NCK988,GCF_008694785.1,99,2187129,22092.2,71565,34687,14472,76639.341,215,174943,3.2720978049305733,ASM869478v1,47770,,GCF_008694785.1,GCA_008694785.1,yes,SAMN12667802,North Carolina State University,2019-09-25,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,99,0.366646869023272,2187129,0.0,0.0,0.0,0.0
GCF_002218815.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,UMNLC11,GCF_002218815.1,73,2039742,27941.7,71174,29115,12142,82851.055,1050,181291,3.489362870402237,ASM221881v1,47770,,GCF_002218815.1,GCA_002218815.1,yes,SAMN04498983,University of Minnesota,2017-07-14,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,73,0.3696550838292294,2039742,2.0,2.0,2.0,2.0
GCF_002218685.1,custom,Lactobacillus crispatus (firmicutes),Lactobacillus,crispatus,UMNLC8,GCF_002218685.1,74,2054274,27760.5,71122,32437,12947,80977.805,1150,179512,3.462147697921504,ASM221868v1,47770,,GCF_002218685.1,GCA_002218685.1,yes,SAMN04498980,University of Minnesota,2017-07-14,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,,Lactobacillus,74,0.369287641278622,2054274,2.0,2.0,2.0,2.0
